7.06e-02,4.24e-01,3.00e+00,1.78e-01,6.42e-01,2.00e+00,0.00e+00,0.00e+00,1.00e+00,9.61e-01,3.84e+00,5.00e+00,1.28e+00,3.84e+00,5.00e+00,1.28e+00,3.84e+00,7.00e+00,6.72e-01,2.03e+00,7.00e+00,8.28e-01,2.94e+00,6.00e+00,1.03e+00,2.10e+00,1.10e+01,6.22e-01,3.73e+00,5.00e+00,1.54e+00,7.44e+00,1.00e+01,9.61e-01,3.84e+00,6.00e+00,1.14e+00,6.82e+00,9.00e+00,6.22e-01,1.92e+00,5.00e+00,1.60e+00,5.77e+00,5.00e+00,1.23e+00,7.35e+00,1.20e+01,1.80e+00,3.60e+00,1.40e+01,1.14e+00,3.60e+00,1.50e+01,9.05e-01,2.36e+00,1.50e+01,1.28e+00,5.77e+00,5.00e+00,1.28e+00,5.77e+00,5.00e+00
2.80e-02,1.68e-01,3.00e+00,1.43e-01,4.28e-01,2.00e+00,1.52e-01,6.09e-01,5.00e+00,2.44e-01,7.26e-01,4.00e+00,9.61e-01,5.77e+00,5.00e+00,6.41e-01,3.84e+00,5.00e+00,3.20e-01,1.92e+00,8.00e+00,8.18e-01,2.94e+00,6.00e+00,1.28e+00,3.84e+00,5.00e+00,6.41e-01,1.92e+00,5.00e+00,3.38e-01,2.03e+00,7.00e+00,1.40e+00,4.60e+00,1.00e+01,1.01e+00,4.06e+00,7.00e+00,6.58e-01,3.95e+00,5.00e+00,3.20e-01,1.92e+00,5.00e+00,0.00e+00,0.00e+00,1.30e+01,5.30e-01,3.18e+00,1.40e+01,1.25e-01,7.51e-01,1.40e+01,6.41e-01,3.84e+00,5.00e+00,0.00e+00,0.00e+00,1.70e+01,0.00e+00,0.00e+00,1.70e+01
0.00e+00,0.00e+00,4.00e+00,7.13e-02,2.14e-01,2.00e+00,7.13e-02,2.14e-01,2.00e+00,1.91e-01,7.63e-01,7.00e+00,9.61e-01,3.84e+00,5.00e+00,6.41e-01,1.92e+00,7.00e+00,9.61e-01,1.92e+00,7.00e+00,1.01e+00,2.03e+00,6.00e+00,3.20e-01,1.92e+00,6.00e+00,3.20e-01,1.92e+00,5.00e+00,9.61e-01,5.77e+00,6.00e+00,7.32e-01,3.62e+00,1.10e+01,9.41e-01,3.84e+00,1.00e+01,1.20e+00,3.60e+00,1.10e+01,6.04e-01,3.63e+00,1.00e+01,1.28e+00,3.84e+00,5.00e+00,1.04e+00,4.71e+00,1.50e+01,1.80e+00,7.20e+00,1.40e+01,7.45e-01,2.94e+00,7.00e+00,9.61e-01,3.84e+00,5.00e+00,9.61e-01,3.84e+00,5.00e+00
0.00e+00,0.00e+00,3.00e+00,4.71e-02,1.41e-01,3.00e+00,7.13e-02,4.28e-01,2.00e+00,1.43e-01,4.28e-01,2.00e+00,6.41e-01,1.92e+00,5.00e+00,7.92e-01,2.94e+00,7.00e+00,6.81e-01,1.92e+00,8.00e+00,6.72e-01,4.03e+00,8.00e+00,9.81e-01,2.94e+00,6.00e+00,6.41e-01,1.92e+00,8.00e+00,9.61e-01,3.84e+00,5.00e+00,9.61e-01,3.84e+00,6.00e+00,6.41e-01,1.92e+00,6.00e+00,9.81e-01,2.94e+00,7.00e+00,9.81e-01,2.94e+00,7.00e+00,1.47e+00,5.88e+00,6.00e+00,1.16e+00,3.47e+00,1.40e+01,1.09e+00,3.60e+00,1.60e+01,5.08e-01,3.05e+00,1.30e+01,0.00e+00,0.00e+00,1.30e+01,0.00e+00,0.00e+00,1.30e+01
0.00e+00,0.00e+00,5.00e+00,9.41e-02,2.82e-01,3.00e+00,7.13e-02,2.14e-01,2.00e+00,7.13e-02,4.28e-01,4.00e+00,9.61e-01,1.92e+00,5.00e+00,1.99e+00,6.01e+00,7.00e+00,6.41e-01,3.84e+00,7.00e+00,6.67e-01,2.00e+00,1.00e+01,4.90e-01,2.94e+00,6.00e+00,9.61e-01,1.92e+00,5.00e+00,9.61e-01,1.92e+00,6.00e+00,1.60e+00,3.84e+00,6.00e+00,1.30e+00,5.88e+00,7.00e+00,6.41e-01,3.84e+00,6.00e+00,1.01e+00,4.06e+00,6.00e+00,6.41e-01,3.84e+00,5.00e+00,2.30e+00,7.08e+00,1.50e+01,1.68e+00,6.58e+00,1.50e+01,1.20e+00,3.60e+00,1.40e+01,9.81e-01,2.94e+00,7.00e+00,9.81e-01,2.94e+00,7.00e+00
4.71e-02,1.41e-01,3.00e+00,4.71e-02,1.41e-01,3.00e+00,3.56e-02,2.14e-01,2.00e+00,1.07e-01,4.28e-01,2.00e+00,9.59e-01,1.92e+00,6.00e+00,6.41e-01,1.92e+00,5.00e+00,6.41e-01,1.92e+00,8.00e+00,9.61e-01,5.77e+00,8.00e+00,1.60e+00,3.84e+00,8.00e+00,6.76e-01,2.03e+00,6.00e+00,9.61e-01,1.92e+00,6.00e+00,9.61e-01,1.92e+00,5.00e+00,4.90e-01,2.94e+00,7.00e+00,9.61e-01,5.77e+00,5.00e+00,6.41e-01,3.84e+00,5.00e+00,9.34e-01,3.68e+00,1.40e+01,1.15e+00,3.55e+00,1.40e+01,1.62e+00,3.54e+00,1.50e+01,1.80e+00,3.60e+00,1.40e+01,0.00e+00,0.00e+00,7.00e+00,0.00e+00,0.00e+00,7.00e+00
0.00e+00,0.00e+00,3.00e+00,2.35e-02,1.41e-01,3.00e+00,1.12e-01,4.46e-01,4.00e+00,1.55e-01,6.09e-01,5.00e+00,1.06e-01,3.30e-01,6.00e+00,3.20e-01,1.92e+00,5.00e+00,6.41e-01,1.92e+00,5.00e+00,9.61e-01,3.84e+00,6.00e+00,6.41e-01,1.92e+00,5.00e+00,9.61e-01,3.84e+00,5.00e+00,9.61e-01,3.84e+00,5.00e+00,6.41e-01,1.92e+00,6.00e+00,6.89e-01,2.32e+00,1.00e+01,6.41e-01,3.84e+00,5.00e+00,1.28e+00,3.84e+00,5.00e+00,9.01e-01,3.05e+00,1.10e+01,8.51e-01,3.05e+00,1.20e+01,1.38e+00,4.79e+00,1.40e+01,3.81e-01,2.29e+00,1.50e+01,1.85e+00,3.69e+00,1.70e+01,1.85e+00,3.69e+00,1.70e+01
0.00e+00,0.00e+00,1.00e+00,4.71e-02,2.82e-01,3.00e+00,7.13e-02,2.14e-01,2.00e+00,3.71e-01,1.92e+00,6.00e+00,1.07e-01,4.28e-01,2.00e+00,6.41e-01,1.92e+00,5.00e+00,6.41e-01,1.92e+00,5.00e+00,3.20e-01,1.92e+00,7.00e+00,1.28e+00,3.84e+00,5.00e+00,7.74e-01,2.32e+00,9.00e+00,6.41e-01,1.92e+00,5.00e+00,6.41e-01,1.92e+00,7.00e+00,1.01e+00,2.03e+00,7.00e+00,8.61e-01,3.36e+00,1.10e+01,6.41e-01,3.84e+00,5.00e+00,6.41e-01,1.92e+00,7.00e+00,9.61e-01,3.84e+00,7.00e+00,1.12e+00,3.47e+00,1.50e+01,9.61e-01,3.84e+00,5.00e+00,3.20e-01,1.92e+00,5.00e+00,3.20e-01,1.92e+00,5.00e+00
0.00e+00,0.00e+00,3.00e+00,5.60e-02,1.68e-01,3.00e+00,1.07e-01,4.28e-01,2.00e+00,1.05e-01,3.23e-01,5.00e+00,6.41e-01,1.92e+00,5.00e+00,3.20e-01,1.92e+00,5.00e+00,6.41e-01,1.92e+00,7.00e+00,9.61e-01,1.92e+00,6.00e+00,9.61e-01,3.84e+00,8.00e+00,3.20e-01,1.92e+00,5.00e+00,6.41e-01,1.92e+00,5.00e+00,9.61e-01,3.84e+00,5.00e+00,1.01e+00,2.03e+00,6.00e+00,6.76e-01,2.03e+00,6.00e+00,9.61e-01,1.92e+00,5.00e+00,1.28e+00,3.84e+00,5.00e+00,9.61e-01,3.84e+00,6.00e+00,1.13e+00,4.69e+00,1.30e+01,3.19e-01,1.92e+00,1.40e+01,1.28e+00,3.84e+00,5.00e+00,1.28e+00,3.84e+00,5.00e+00
0.00e+00,0.00e+00,1.00e+00,7.82e-02,2.35e-01,4.00e+00,1.07e-01,2.14e-01,2.00e+00,1.12e-01,2.23e-01,5.00e+00,1.23e-01,3.82e-01,4.00e+00,6.41e-01,1.92e+00,5.00e+00,9.61e-01,5.77e+00,6.00e+00,9.61e-01,3.84e+00,8.00e+00,6.41e-01,3.84e+00,5.00e+00,3.19e-01,1.92e+00,6.00e+00,1.28e+00,3.83e+00,7.00e+00,9.58e-01,3.83e+00,8.00e+00,1.01e+00,2.03e+00,7.00e+00,4.90e-01,2.94e+00,7.00e+00,6.41e-01,3.84e+00,5.00e+00,9.61e-01,3.84e+00,5.00e+00,8.54e-01,3.60e+00,1.40e+01,9.81e-01,5.88e+00,8.00e+00,1.47e+00,5.88e+00,7.00e+00,4.90e-01,2.94e+00,8.00e+00,4.90e-01,2.94e+00,8.00e+00
