0.00e+00,4.00e+00,0.00e+00,4.00e+00,0.00e+00,6.00e+00,0.00e+00,9.00e+00,0.00e+00,4.00e+00,0.00e+00,8.00e+00,8.55e-01,4.00e+00,3.63e+00,1.10e+01,3.63e+00,1.70e+01,3.63e+00,1.40e+01,3.63e+00,1.00e+01,8.07e+00,1.50e+01,8.07e+00,1.40e+01,8.07e+00,1.40e+01,8.07e+00,1.40e+01,8.07e+00,1.40e+01,8.07e+00,1.80e+01
0.00e+00,3.00e+00,0.00e+00,4.00e+00,0.00e+00,5.00e+00,0.00e+00,4.00e+00,0.00e+00,5.00e+00,0.00e+00,8.00e+00,5.70e-01,6.00e+00,3.63e+00,9.00e+00,3.63e+00,8.00e+00,3.63e+00,1.50e+01,3.63e+00,1.10e+01,8.07e+00,1.40e+01,8.07e+00,1.30e+01,8.07e+00,1.20e+01,8.07e+00,1.90e+01,8.07e+00,1.50e+01,8.07e+00,1.80e+01
0.00e+00,4.00e+00,0.00e+00,3.00e+00,0.00e+00,5.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,3.57e-01,7.00e+00,3.63e+00,1.30e+01,3.63e+00,1.10e+01,3.63e+00,1.20e+01,3.63e+00,8.00e+00,8.07e+00,1.60e+01,8.07e+00,1.50e+01,8.07e+00,1.60e+01,5.38e+00,1.70e+01,8.07e+00,1.90e+01,8.07e+00,2.00e+01
0.00e+00,3.00e+00,0.00e+00,5.00e+00,0.00e+00,3.00e+00,0.00e+00,6.00e+00,0.00e+00,4.00e+00,0.00e+00,8.00e+00,5.07e-01,7.00e+00,3.63e+00,1.20e+01,3.63e+00,9.00e+00,3.63e+00,1.10e+01,3.63e+00,1.10e+01,8.07e+00,1.40e+01,8.07e+00,1.40e+01,8.07e+00,1.50e+01,8.07e+00,1.50e+01,8.07e+00,1.50e+01,8.07e+00,1.90e+01
0.00e+00,5.00e+00,0.00e+00,4.00e+00,0.00e+00,4.00e+00,0.00e+00,6.00e+00,0.00e+00,5.00e+00,0.00e+00,5.00e+00,1.16e-01,8.00e+00,3.63e+00,9.00e+00,3.63e+00,1.10e+01,3.63e+00,1.60e+01,3.63e+00,1.10e+01,8.07e+00,1.50e+01,8.07e+00,1.30e+01,8.07e+00,1.50e+01,8.07e+00,1.60e+01,8.07e+00,1.80e+01,8.07e+00,1.70e+01
0.00e+00,3.00e+00,0.00e+00,1.00e+00,0.00e+00,4.00e+00,0.00e+00,6.00e+00,0.00e+00,4.00e+00,0.00e+00,5.00e+00,3.63e+00,9.00e+00,3.55e+00,9.00e+00,3.63e+00,8.00e+00,0.00e+00,1.10e+01,3.63e+00,8.00e+00,1.53e+00,1.40e+01,8.07e+00,1.40e+01,8.07e+00,1.50e+01,8.07e+00,1.40e+01,8.07e+00,1.30e+01,8.07e+00,2.00e+01
0.00e+00,2.00e+00,0.00e+00,5.00e+00,0.00e+00,4.00e+00,0.00e+00,5.00e+00,0.00e+00,8.00e+00,3.55e+00,9.00e+00,3.55e+00,1.10e+01,3.63e+00,1.50e+01,8.55e-01,1.00e+01,3.55e+00,9.00e+00,8.07e+00,1.40e+01,0.00e+00,1.50e+01,0.00e+00,1.20e+01,8.07e+00,1.80e+01,0.00e+00,1.40e+01,8.07e+00,1.70e+01,3.61e+00,1.40e+01
0.00e+00,5.00e+00,9.74e-02,6.00e+00,0.00e+00,6.00e+00,0.00e+00,4.00e+00,2.85e-01,4.00e+00,0.00e+00,8.00e+00,3.55e+00,1.10e+01,3.63e+00,1.00e+01,3.63e+00,1.40e+01,3.63e+00,1.30e+01,3.63e+00,1.40e+01,3.61e+00,1.60e+01,7.38e+00,1.40e+01,8.07e+00,1.30e+01,8.07e+00,1.50e+01,8.07e+00,1.60e+01,8.07e+00,1.50e+01
0.00e+00,2.00e+00,0.00e+00,6.00e+00,0.00e+00,6.00e+00,0.00e+00,6.00e+00,2.85e-01,8.00e+00,0.00e+00,1.10e+01,0.00e+00,1.00e+01,3.55e+00,1.10e+01,3.63e+00,1.50e+01,3.55e+00,1.10e+01,1.64e-01,1.70e+01,0.00e+00,1.50e+01,8.07e+00,1.60e+01,1.51e-03,1.50e+01,8.07e+00,1.60e+01,3.63e+00,2.00e+01,8.07e+00,1.80e+01
0.00e+00,4.00e+00,0.00e+00,4.00e+00,0.00e+00,5.00e+00,0.00e+00,9.00e+00,0.00e+00,6.00e+00,0.00e+00,8.00e+00,3.55e+00,1.10e+01,1.06e+00,1.20e+01,3.63e+00,1.20e+01,3.63e+00,1.10e+01,0.00e+00,1.40e+01,8.07e+00,1.60e+01,0.00e+00,1.20e+01,6.22e-04,1.60e+01,0.00e+00,1.60e+01,8.07e+00,1.80e+01,3.61e+00,1.60e+01
0.00e+00,1.00e+00,1.62e-01,3.00e+00,0.00e+00,8.00e+00,0.00e+00,7.00e+00,0.00e+00,6.00e+00,3.55e+00,1.30e+01,0.00e+00,7.00e+00,8.55e-01,1.20e+01,3.63e+00,8.00e+00,8.07e+00,1.40e+01,3.63e+00,1.00e+01,8.07e+00,1.40e+01,8.07e+00,1.40e+01,8.07e+00,1.20e+01,8.07e+00,1.50e+01,8.07e+00,1.20e+01,8.07e+00,1.50e+01
0.00e+00,4.00e+00,1.06e-01,7.00e+00,0.00e+00,5.00e+00,0.00e+00,6.00e+00,0.00e+00,8.00e+00,3.63e+00,1.10e+01,3.63e+00,1.00e+01,3.55e+00,1.00e+01,3.63e+00,1.00e+01,3.63e+00,1.10e+01,3.55e+00,1.40e+01,8.07e+00,1.30e+01,1.53e+00,1.20e+01,8.07e+00,1.60e+01,8.07e+00,1.60e+01,8.07e+00,1.40e+01,3.63e+00,1.60e+01
1.80e-03,3.00e+00,0.00e+00,2.00e+00,0.00e+00,5.00e+00,0.00e+00,5.00e+00,0.00e+00,5.00e+00,0.00e+00,6.00e+00,3.63e+00,9.00e+00,3.55e+00,1.00e+01,3.55e+00,1.50e+01,3.63e+00,1.60e+01,8.07e+00,1.60e+01,0.00e+00,1.40e+01,8.07e+00,1.20e+01,8.07e+00,1.30e+01,8.07e+00,1.30e+01,0.00e+00,1.60e+01,8.07e+00,1.30e+01
0.00e+00,3.00e+00,1.62e-01,5.00e+00,0.00e+00,5.00e+00,0.00e+00,6.00e+00,0.00e+00,7.00e+00,3.63e+00,1.00e+01,8.55e-01,9.00e+00,8.75e-01,1.20e+01,3.63e+00,1.20e+01,3.06e+00,1.00e+01,0.00e+00,1.70e+01,1.53e+00,1.50e+01,8.07e+00,1.70e+01,0.00e+00,1.40e+01,0.00e+00,1.80e+01,8.07e+00,1.80e+01,8.07e+00,1.80e+01
0.00e+00,2.00e+00,3.29e-01,4.00e+00,0.00e+00,5.00e+00,0.00e+00,6.00e+00,0.00e+00,6.00e+00,0.00e+00,8.00e+00,5.60e-01,9.00e+00,1.06e+00,1.40e+01,3.63e+00,1.20e+01,0.00e+00,1.20e+01,3.63e+00,1.20e+01,8.07e+00,1.60e+01,0.00e+00,1.50e+01,8.07e+00,1.30e+01,8.07e+00,1.40e+01,8.07e+00,1.50e+01,8.07e+00,2.10e+01
0.00e+00,4.00e+00,3.23e-01,3.00e+00,0.00e+00,7.00e+00,0.00e+00,8.00e+00,0.00e+00,1.10e+01,2.85e-01,9.00e+00,0.00e+00,1.20e+01,3.63e+00,9.00e+00,3.63e+00,1.20e+01,3.55e+00,1.30e+01,3.63e+00,1.40e+01,0.00e+00,1.50e+01,8.07e+00,1.60e+01,0.00e+00,1.40e+01,8.07e+00,1.60e+01,8.07e+00,1.70e+01,0.00e+00,1.70e+01
0.00e+00,3.00e+00,5.70e-01,5.00e+00,0.00e+00,3.00e+00,0.00e+00,6.00e+00,0.00e+00,5.00e+00,0.00e+00,7.00e+00,3.63e+00,1.40e+01,3.55e+00,1.40e+01,3.63e+00,1.20e+01,0.00e+00,1.40e+01,1.42e+00,1.40e+01,0.00e+00,1.30e+01,8.07e+00,1.40e+01,8.07e+00,1.70e+01,8.07e+00,1.50e+01,8.07e+00,2.00e+01,8.07e+00,2.10e+01
0.00e+00,3.00e+00,0.00e+00,2.00e+00,0.00e+00,8.00e+00,0.00e+00,6.00e+00,0.00e+00,5.00e+00,0.00e+00,1.10e+01,8.55e-01,1.20e+01,3.55e+00,1.40e+01,3.55e+00,1.00e+01,3.55e+00,1.20e+01,8.07e+00,1.30e+01,8.07e+00,1.20e+01,8.07e+00,1.30e+01,0.00e+00,1.60e+01,8.07e+00,1.60e+01,8.07e+00,1.80e+01,3.63e+00,1.40e+01
0.00e+00,0.00e+00,0.00e+00,5.00e+00,0.00e+00,5.00e+00,0.00e+00,6.00e+00,0.00e+00,4.00e+00,0.00e+00,8.00e+00,3.63e+00,1.00e+01,8.04e-01,9.00e+00,3.55e+00,1.20e+01,3.63e+00,1.30e+01,0.00e+00,1.30e+01,3.61e+00,1.60e+01,8.07e+00,1.60e+01,8.07e+00,1.40e+01,0.00e+00,1.90e+01,8.07e+00,1.90e+01,8.07e+00,2.10e+01
6.79e-01,3.00e+00,0.00e+00,5.00e+00,0.00e+00,7.00e+00,0.00e+00,6.00e+00,0.00e+00,9.00e+00,0.00e+00,6.00e+00,5.70e-01,6.00e+00,3.55e+00,9.00e+00,3.63e+00,1.20e+01,0.00e+00,1.30e+01,0.00e+00,1.70e+01,8.16e-02,1.70e+01,8.07e+00,1.40e+01,0.00e+00,1.50e+01,0.00e+00,1.30e+01,8.07e+00,1.50e+01,8.07e+00,2.10e+01
0.00e+00,3.00e+00,1.48e-02,5.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,0.00e+00,8.00e+00,0.00e+00,8.00e+00,4.15e-01,1.20e+01,3.63e+00,1.20e+01,3.63e+00,1.10e+01,3.63e+00,9.00e+00,8.07e+00,1.50e+01,8.07e+00,1.40e+01,8.07e+00,1.60e+01,8.07e+00,1.50e+01,8.07e+00,2.00e+01,8.07e+00,1.60e+01,0.00e+00,1.40e+01
0.00e+00,4.00e+00,4.30e-01,5.00e+00,0.00e+00,5.00e+00,0.00e+00,1.00e+01,0.00e+00,8.00e+00,0.00e+00,1.00e+01,5.70e-01,8.00e+00,3.63e+00,1.10e+01,8.07e+00,1.20e+01,3.63e+00,1.20e+01,0.00e+00,1.20e+01,0.00e+00,1.40e+01,8.07e+00,1.50e+01,0.00e+00,1.70e+01,8.07e+00,1.50e+01,8.07e+00,1.70e+01,8.07e+00,1.60e+01
0.00e+00,3.00e+00,0.00e+00,1.00e+00,2.85e-01,6.00e+00,0.00e+00,5.00e+00,0.00e+00,5.00e+00,0.00e+00,9.00e+00,3.63e+00,1.30e+01,3.63e+00,1.10e+01,3.63e+00,1.10e+01,3.55e+00,9.00e+00,3.63e+00,1.00e+01,8.07e+00,1.60e+01,8.07e+00,1.40e+01,8.07e+00,1.60e+01,8.07e+00,1.50e+01,8.07e+00,1.80e+01,8.07e+00,1.70e+01
0.00e+00,4.00e+00,2.45e-01,3.00e+00,0.00e+00,3.00e+00,0.00e+00,5.00e+00,0.00e+00,1.10e+01,0.00e+00,8.00e+00,3.63e+00,1.10e+01,3.63e+00,1.60e+01,3.63e+00,9.00e+00,3.63e+00,1.30e+01,3.63e+00,1.00e+01,8.07e+00,1.60e+01,8.07e+00,1.50e+01,0.00e+00,1.40e+01,8.07e+00,1.80e+01,8.07e+00,1.80e+01,8.07e+00,1.60e+01
0.00e+00,4.00e+00,1.20e-03,3.00e+00,0.00e+00,8.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,3.55e+00,1.50e+01,9.73e-02,1.60e+01,1.30e+00,1.30e+01,3.63e+00,1.10e+01,8.07e+00,1.40e+01,8.07e+00,1.60e+01,8.07e+00,1.50e+01,3.63e+00,1.30e+01,8.07e+00,1.30e+01,8.07e+00,1.80e+01,8.07e+00,2.00e+01
0.00e+00,3.00e+00,2.85e-01,5.00e+00,0.00e+00,6.00e+00,0.00e+00,5.00e+00,0.00e+00,5.00e+00,0.00e+00,5.00e+00,5.70e-01,4.00e+00,1.57e+00,1.60e+01,3.55e+00,1.20e+01,8.07e+00,1.40e+01,8.07e+00,1.50e+01,4.92e-01,1.70e+01,8.07e+00,1.50e+01,1.71e+00,1.30e+01,8.07e+00,1.20e+01,1.53e+00,1.30e+01,1.49e-01,1.80e+01
0.00e+00,2.00e+00,0.00e+00,4.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,2.08e-01,8.00e+00,0.00e+00,9.00e+00,3.55e+00,1.20e+01,3.55e+00,1.30e+01,0.00e+00,1.20e+01,3.63e+00,1.30e+01,3.63e+00,1.30e+01,0.00e+00,1.40e+01,8.07e+00,1.40e+01,8.07e+00,1.50e+01,8.07e+00,1.70e+01,0.00e+00,1.90e+01,1.53e+00,1.70e+01
0.00e+00,4.00e+00,2.21e-01,7.00e+00,0.00e+00,4.00e+00,0.00e+00,6.00e+00,0.00e+00,6.00e+00,0.00e+00,7.00e+00,2.41e+00,1.10e+01,3.63e+00,1.10e+01,0.00e+00,1.10e+01,0.00e+00,1.30e+01,0.00e+00,1.20e+01,1.46e+00,1.40e+01,8.07e+00,1.30e+01,0.00e+00,1.70e+01,0.00e+00,1.70e+01,3.63e+00,1.60e+01,8.07e+00,1.30e+01
0.00e+00,1.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,0.00e+00,5.00e+00,0.00e+00,5.00e+00,2.85e-01,7.00e+00,2.85e-01,4.00e+00,3.55e+00,1.10e+01,3.63e+00,1.20e+01,3.63e+00,1.30e+01,3.63e+00,1.00e+01,8.07e+00,1.40e+01,0.00e+00,1.80e+01,8.07e+00,1.80e+01,6.62e+00,1.50e+01,1.53e+00,1.30e+01,8.07e+00,1.60e+01
0.00e+00,3.00e+00,2.47e-02,4.00e+00,0.00e+00,4.00e+00,0.00e+00,5.00e+00,0.00e+00,1.00e+01,0.00e+00,7.00e+00,2.65e+00,9.00e+00,3.63e+00,1.40e+01,0.00e+00,1.70e+01,3.63e+00,1.10e+01,3.63e+00,1.80e+01,0.00e+00,1.60e+01,2.44e-02,1.60e+01,3.96e+00,1.40e+01,8.07e+00,1.70e+01,8.07e+00,1.80e+01,8.07e+00,1.70e+01
0.00e+00,4.00e+00,0.00e+00,4.00e+00,0.00e+00,5.00e+00,0.00e+00,4.00e+00,0.00e+00,7.00e+00,0.00e+00,1.00e+01,3.55e+00,1.20e+01,3.55e+00,9.00e+00,3.55e+00,1.10e+01,1.49e-01,1.40e+01,3.63e+00,1.10e+01,0.00e+00,1.70e+01,8.07e+00,1.50e+01,8.07e+00,1.70e+01,0.00e+00,1.80e+01,0.00e+00,2.10e+01,8.07e+00,2.10e+01
0.00e+00,3.00e+00,1.73e+00,5.00e+00,0.00e+00,5.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,0.00e+00,9.00e+00,3.63e+00,1.00e+01,0.00e+00,1.50e+01,3.55e+00,1.40e+01,3.63e+00,1.10e+01,8.07e+00,1.50e+01,1.53e+00,1.40e+01,0.00e+00,1.30e+01,8.07e+00,1.60e+01,8.07e+00,1.50e+01,0.00e+00,1.90e+01,1.53e+00,1.20e+01
0.00e+00,2.00e+00,0.00e+00,7.00e+00,0.00e+00,5.00e+00,0.00e+00,5.00e+00,0.00e+00,9.00e+00,0.00e+00,7.00e+00,3.55e+00,9.00e+00,3.55e+00,1.30e+01,3.55e+00,1.50e+01,3.63e+00,1.10e+01,8.07e+00,1.40e+01,8.07e+00,1.50e+01,3.61e+00,1.20e+01,8.07e+00,1.50e+01,3.63e+00,1.30e+01,8.07e+00,1.20e+01,8.07e+00,1.70e+01
0.00e+00,4.00e+00,4.30e-01,5.00e+00,0.00e+00,7.00e+00,0.00e+00,6.00e+00,0.00e+00,6.00e+00,0.00e+00,8.00e+00,5.70e-01,4.00e+00,0.00e+00,1.50e+01,3.63e+00,1.00e+01,0.00e+00,1.30e+01,3.63e+00,1.60e+01,8.07e+00,1.20e+01,8.07e+00,1.60e+01,0.00e+00,1.60e+01,8.07e+00,1.70e+01,8.07e+00,1.80e+01,3.61e+00,1.30e+01
0.00e+00,4.00e+00,8.66e-02,4.00e+00,0.00e+00,4.00e+00,0.00e+00,4.00e+00,2.85e-01,7.00e+00,1.31e-01,8.00e+00,2.48e+00,1.10e+01,3.63e+00,1.10e+01,3.63e+00,1.10e+01,1.06e+00,1.30e+01,3.55e+00,1.10e+01,8.07e+00,1.20e+01,0.00e+00,1.20e+01,8.07e+00,1.40e+01,7.92e+00,1.70e+01,8.07e+00,1.70e+01,3.61e+00,1.50e+01
0.00e+00,2.00e+00,0.00e+00,7.00e+00,0.00e+00,5.00e+00,0.00e+00,8.00e+00,0.00e+00,5.00e+00,0.00e+00,6.00e+00,2.61e-01,8.00e+00,3.63e+00,1.10e+01,3.63e+00,1.10e+01,3.63e+00,1.00e+01,0.00e+00,1.10e+01,8.07e+00,1.60e+01,8.07e+00,1.20e+01,0.00e+00,1.60e+01,3.63e+00,1.70e+01,1.79e+00,1.30e+01,8.07e+00,1.50e+01
0.00e+00,4.00e+00,0.00e+00,5.00e+00,0.00e+00,6.00e+00,0.00e+00,5.00e+00,0.00e+00,6.00e+00,3.55e+00,9.00e+00,5.70e-01,9.00e+00,3.63e+00,1.00e+01,3.63e+00,1.30e+01,0.00e+00,1.10e+01,3.63e+00,1.30e+01,0.00e+00,1.30e+01,0.00e+00,1.30e+01,0.00e+00,1.60e+01,8.07e+00,1.80e+01,8.07e+00,1.90e+01,8.07e+00,1.70e+01
0.00e+00,2.00e+00,0.00e+00,5.00e+00,0.00e+00,4.00e+00,0.00e+00,6.00e+00,0.00e+00,1.00e+01,5.07e-01,7.00e+00,3.63e+00,1.00e+01,3.63e+00,1.00e+01,0.00e+00,1.80e+01,3.63e+00,1.20e+01,8.07e+00,1.30e+01,8.07e+00,1.70e+01,0.00e+00,1.50e+01,9.63e-02,1.70e+01,8.07e+00,1.70e+01,0.00e+00,2.20e+01,8.07e+00,2.10e+01
0.00e+00,2.00e+00,2.85e-01,4.00e+00,0.00e+00,4.00e+00,0.00e+00,6.00e+00,0.00e+00,5.00e+00,0.00e+00,8.00e+00,4.18e-01,1.00e+01,3.55e+00,9.00e+00,3.55e+00,9.00e+00,0.00e+00,1.20e+01,2.41e+00,9.00e+00,8.07e+00,1.20e+01,3.61e+00,1.50e+01,4.26e-01,1.40e+01,0.00e+00,1.50e+01,8.07e+00,1.80e+01,3.63e+00,1.60e+01
8.55e-01,4.00e+00,0.00e+00,4.00e+00,0.00e+00,6.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,0.00e+00,6.00e+00,3.63e-01,8.00e+00,3.63e+00,1.20e+01,3.63e+00,1.30e+01,7.54e-01,1.20e+01,1.32e+00,1.40e+01,2.41e+00,1.60e+01,0.00e+00,1.40e+01,8.07e+00,1.70e+01,1.49e-01,1.60e+01,8.07e+00,1.80e+01,3.63e+00,1.50e+01
0.00e+00,2.00e+00,0.00e+00,2.00e+00,0.00e+00,5.00e+00,0.00e+00,8.00e+00,0.00e+00,7.00e+00,0.00e+00,8.00e+00,3.63e+00,1.00e+01,3.55e+00,9.00e+00,3.63e+00,1.10e+01,8.07e+00,1.30e+01,8.07e+00,1.40e+01,8.07e+00,1.50e+01,8.55e-01,1.40e+01,0.00e+00,1.50e+01,8.07e+00,1.30e+01,0.00e+00,1.50e+01,8.07e+00,1.70e+01
0.00e+00,3.00e+00,4.92e-01,6.00e+00,0.00e+00,7.00e+00,0.00e+00,7.00e+00,0.00e+00,1.00e+01,0.00e+00,7.00e+00,3.55e+00,1.00e+01,2.41e+00,1.10e+01,3.63e+00,1.10e+01,3.63e+00,1.10e+01,8.07e+00,1.20e+01,8.07e+00,1.40e+01,8.07e+00,1.60e+01,8.07e+00,1.60e+01,8.07e+00,1.50e+01,0.00e+00,1.60e+01,0.00e+00,1.20e+01
0.00e+00,2.00e+00,5.70e-01,4.00e+00,0.00e+00,5.00e+00,0.00e+00,7.00e+00,0.00e+00,9.00e+00,0.00e+00,8.00e+00,2.27e-02,8.00e+00,3.63e+00,8.00e+00,3.55e+00,1.50e+01,3.63e+00,1.50e+01,8.07e+00,1.20e+01,8.07e+00,1.40e+01,8.07e+00,1.70e+01,8.07e+00,1.30e+01,0.00e+00,1.90e+01,8.07e+00,1.60e+01,8.07e+00,1.50e+01
0.00e+00,2.00e+00,5.70e-01,4.00e+00,0.00e+00,5.00e+00,0.00e+00,7.00e+00,0.00e+00,8.00e+00,0.00e+00,9.00e+00,5.70e-01,8.00e+00,3.63e+00,1.40e+01,6.18e-01,1.80e+01,3.63e+00,1.10e+01,8.07e+00,1.60e+01,3.63e+00,1.10e+01,8.07e+00,1.50e+01,3.63e+00,1.70e+01,0.00e+00,1.90e+01,1.53e+00,1.40e+01,8.07e+00,1.30e+01
0.00e+00,3.00e+00,5.70e-01,4.00e+00,0.00e+00,5.00e+00,0.00e+00,4.00e+00,0.00e+00,6.00e+00,0.00e+00,8.00e+00,1.06e+00,9.00e+00,3.63e+00,1.20e+01,3.55e+00,1.10e+01,3.55e+00,1.00e+01,0.00e+00,1.40e+01,0.00e+00,1.50e+01,0.00e+00,1.20e+01,0.00e+00,1.50e+01,8.07e+00,1.30e+01,8.07e+00,1.40e+01,8.07e+00,1.40e+01
2.79e-01,4.00e+00,0.00e+00,6.00e+00,0.00e+00,6.00e+00,0.00e+00,5.00e+00,0.00e+00,4.00e+00,0.00e+00,4.00e+00,5.70e-01,7.00e+00,3.55e+00,1.40e+01,3.63e+00,1.10e+01,0.00e+00,1.40e+01,0.00e+00,1.30e+01,3.61e+00,1.20e+01,8.07e+00,1.40e+01,8.07e+00,1.50e+01,8.07e+00,1.90e+01,8.07e+00,1.30e+01,8.07e+00,1.40e+01
0.00e+00,2.00e+00,2.85e-01,5.00e+00,0.00e+00,4.00e+00,0.00e+00,6.00e+00,0.00e+00,7.00e+00,2.85e-01,8.00e+00,3.63e+00,1.00e+01,3.63e+00,1.20e+01,0.00e+00,1.10e+01,0.00e+00,1.10e+01,3.61e+00,1.60e+01,2.53e+00,1.60e+01,8.07e+00,1.50e+01,8.07e+00,1.40e+01,8.07e+00,1.40e+01,8.07e+00,1.80e+01,8.07e+00,1.60e+01
0.00e+00,4.00e+00,0.00e+00,5.00e+00,0.00e+00,4.00e+00,0.00e+00,5.00e+00,0.00e+00,6.00e+00,3.55e+00,1.00e+01,0.00e+00,8.00e+00,3.63e+00,1.10e+01,3.55e+00,1.40e+01,8.07e+00,1.30e+01,8.07e+00,1.50e+01,8.07e+00,1.30e+01,8.07e+00,1.20e+01,8.07e+00,1.30e+01,2.41e+00,1.80e+01,8.07e+00,1.50e+01,1.24e+00,2.30e+01
