0.00e+00,8.00e+00,4.89e+00,1.20e+01,0.00e+00,9.00e+00,4.45e+00,1.30e+01,1.40e+01,1.80e+01,1.40e+01,1.80e+01,4.87e+00,1.80e+01,1.40e+01,1.80e+01,9.68e+00,1.80e+01,4.71e+00,1.70e+01,1.40e+01,1.80e+01,1.40e+01,1.80e+01,1.40e+01,1.80e+01,1.92e+01,2.00e+01,1.92e+01,2.00e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01,2.06e+01,2.60e+01,2.06e+01,2.60e+01,2.06e+01,2.60e+01,2.06e+01,2.60e+01,2.06e+01,2.60e+01,2.06e+01,2.60e+01,2.06e+01,2.60e+01
0.00e+00,1.20e+01,3.78e+00,1.10e+01,4.57e+00,1.40e+01,4.23e+00,1.20e+01,0.00e+00,1.60e+01,1.32e+01,1.90e+01,1.41e+01,1.70e+01,1.41e+01,1.70e+01,9.42e+00,1.70e+01,1.40e+01,1.80e+01,9.58e+00,1.70e+01,9.58e+00,1.70e+01,1.37e+01,1.70e+01,1.41e+01,1.80e+01,1.37e+01,1.70e+01,1.92e+01,2.00e+01,0.00e+00,1.80e+01,1.92e+01,2.00e+01,1.95e+01,2.00e+01,1.95e+01,2.00e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,1.96e+01,2.00e+01,1.96e+01,2.00e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,1.96e+01,2.00e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,1.96e+01,2.00e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.04e+01,2.60e+01,2.00e+01,2.20e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.00e+01,2.20e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.06e+01,2.70e+01,2.04e+01,2.60e+01,2.04e+01,2.60e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01
0.00e+00,1.20e+01,3.40e-01,1.00e+01,4.89e+00,1.20e+01,9.35e+00,1.60e+01,4.59e+00,1.60e+01,1.31e+01,1.80e+01,1.42e+01,1.80e+01,1.04e+01,1.90e+01,1.40e+01,1.80e+01,4.60e+00,1.70e+01,4.64e+00,1.70e+01,8.62e+00,1.90e+01,1.33e+01,2.10e+01,1.40e+01,1.80e+01,1.41e+01,1.80e+01,1.91e+01,2.10e+01,9.02e+00,1.90e+01,1.80e+01,2.20e+01,1.92e+01,2.00e+01,1.96e+01,2.10e+01,1.96e+01,2.30e+01,1.96e+01,2.30e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,2.00e+01,2.20e+01,1.96e+01,2.00e+01,1.96e+01,2.00e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.04e+01,2.70e+01,2.04e+01,2.70e+01,2.04e+01,2.60e+01,2.04e+01,2.70e+01,2.04e+01,2.70e+01,2.04e+01,2.70e+01,2.04e+01,2.70e+01,2.04e+01,2.70e+01,2.04e+01,2.60e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.04e+01,2.60e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.80e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01
0.00e+00,1.10e+01,8.85e-02,1.40e+01,3.78e+00,1.10e+01,4.24e+00,1.40e+01,9.42e+00,1.70e+01,1.41e+01,1.70e+01,4.53e+00,1.80e+01,4.85e+00,1.80e+01,1.34e+01,1.90e+01,9.02e+00,1.80e+01,9.14e+00,1.70e+01,1.37e+01,1.70e+01,4.79e+00,1.70e+01,1.37e+01,1.70e+01,1.91e+01,2.10e+01,1.75e+01,2.20e+01,1.92e+01,2.00e+01,1.55e+01,2.10e+01,1.80e+01,2.20e+01,1.96e+01,2.30e+01,1.96e+01,2.00e+01,1.96e+01,2.00e+01,8.79e+00,2.00e+01,1.46e+01,2.30e+01,1.96e+01,2.00e+01,1.96e+01,2.00e+01,1.96e+01,2.00e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,1.96e+01,2.20e+01,1.96e+01,2.00e+01,1.96e+01,2.00e+01,2.00e+01,2.20e+01,1.96e+01,2.30e+01,2.00e+01,2.60e+01,2.00e+01,2.20e+01,2.04e+01,2.60e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.00e+01,2.20e+01,2.04e+01,2.70e+01,2.00e+01,2.20e+01,2.03e+01,2.70e+01,2.03e+01,2.70e+01,2.04e+01,2.70e+01,2.04e+01,2.70e+01,2.04e+01,2.70e+01,2.04e+01,2.70e+01,1.80e+01,2.60e+01,2.06e+01,2.80e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01,2.06e+01,2.70e+01,0.00e+00,2.60e+01,0.00e+00,2.60e+01
0.00e+00,1.80e+01,0.00e+00,1.30e+01,0.00e+00,1.00e+01,1.40e+01,1.80e+01,4.60e+00,1.80e+01,3.62e+00,2.00e+01,4.61e+00,1.80e+01,4.13e+00,1.80e+01,0.00e+00,2.10e+01,0.00e+00,1.90e+01,8.53e+00,1.90e+01,4.44e+00,1.90e+01,9.70e+00,1.90e+01,9.74e+00,2.20e+01,1.34e+01,1.90e+01,4.93e+00,2.30e+01,0.00e+00,2.30e+01,9.08e+00,2.10e+01,0.00e+00,2.20e+01,4.84e+00,2.30e+01,1.03e+01,2.50e+01,9.70e+00,2.20e+01,0.00e+00,2.20e+01,4.85e+00,2.40e+01,0.00e+00,2.70e+01,0.00e+00,2.70e+01,4.38e+00,2.40e+01,4.38e+00,2.70e+01,0.00e+00,2.60e+01,1.37e+01,2.20e+01,0.00e+00,2.30e+01,0.00e+00,2.60e+01,9.76e+00,2.00e+01,0.00e+00,2.40e+01,1.03e+01,2.40e+01,0.00e+00,2.60e+01,0.00e+00,2.80e+01,0.00e+00,2.70e+01,0.00e+00,3.00e+01,1.79e+01,2.60e+01,0.00e+00,2.60e+01,0.00e+00,2.20e+01,0.00e+00,2.30e+01,0.00e+00,3.00e+01,0.00e+00,2.70e+01,4.33e+00,2.40e+01,1.82e+01,2.70e+01,1.14e+01,2.30e+01,0.00e+00,3.10e+01,0.00e+00,2.70e+01,1.33e+01,2.80e+01,0.00e+00,2.80e+01,0.00e+00,2.70e+01,0.00e+00,2.80e+01,1.81e+01,2.60e+01,0.00e+00,2.80e+01,8.19e+00,2.80e+01,0.00e+00,2.90e+01,0.00e+00,2.70e+01,0.00e+00,2.80e+01,0.00e+00,2.80e+01
0.00e+00,1.20e+01,1.72e-01,1.00e+01,0.00e+00,1.40e+01,0.00e+00,2.10e+01,0.00e+00,2.10e+01,0.00e+00,2.10e+01,8.10e-01,2.10e+01,5.93e-01,2.20e+01,4.03e+00,1.90e+01,4.03e+00,2.10e+01,0.00e+00,2.30e+01,7.40e+00,1.90e+01,0.00e+00,1.90e+01,1.38e+01,1.90e+01,8.63e+00,2.00e+01,1.49e+01,2.20e+01,1.55e+01,2.10e+01,8.99e+00,2.30e+01,1.70e+01,2.30e+01,1.44e+01,2.30e+01,1.38e+01,2.20e+01,0.00e+00,2.50e+01,0.00e+00,2.30e+01,0.00e+00,2.40e+01,8.22e+00,2.70e+01,0.00e+00,2.80e+01,0.00e+00,2.20e+01,0.00e+00,2.30e+01,7.27e+00,2.20e+01,0.00e+00,2.20e+01,4.89e+00,2.20e+01,4.34e+00,2.70e+01,0.00e+00,2.30e+01,0.00e+00,2.40e+01,2.40e+00,2.90e+01,0.00e+00,2.60e+01,0.00e+00,2.50e+01,8.76e+00,2.80e+01,0.00e+00,2.50e+01,1.49e+00,2.60e+01,0.00e+00,2.80e+01,0.00e+00,3.10e+01,4.20e+00,2.30e+01,2.00e+01,2.30e+01,0.00e+00,2.40e+01,1.54e+01,2.70e+01,0.00e+00,2.60e+01,0.00e+00,3.00e+01,1.98e+01,2.80e+01,0.00e+00,2.70e+01,1.29e+01,2.70e+01,0.00e+00,3.00e+01,0.00e+00,2.70e+01,0.00e+00,2.90e+01,0.00e+00,2.70e+01,0.00e+00,2.90e+01,0.00e+00,3.00e+01,9.29e+00,2.90e+01,0.00e+00,2.90e+01,0.00e+00,2.70e+01,0.00e+00,2.70e+01
0.00e+00,9.00e+00,0.00e+00,1.50e+01,7.29e+00,1.80e+01,0.00e+00,1.30e+01,0.00e+00,1.80e+01,6.82e+00,2.00e+01,0.00e+00,2.10e+01,0.00e+00,1.80e+01,2.01e+00,2.10e+01,2.01e+00,1.90e+01,9.26e+00,1.80e+01,0.00e+00,1.70e+01,0.00e+00,1.90e+01,1.80e+01,2.10e+01,8.03e+00,1.90e+01,0.00e+00,2.20e+01,1.17e-01,2.50e+01,0.00e+00,2.50e+01,3.78e+00,2.30e+01,0.00e+00,2.20e+01,1.71e+01,2.40e+01,1.42e+00,2.40e+01,0.00e+00,2.20e+01,0.00e+00,2.70e+01,7.02e+00,2.10e+01,4.85e+00,2.60e+01,0.00e+00,2.30e+01,0.00e+00,2.80e+01,1.80e+01,2.40e+01,1.05e+00,2.40e+01,0.00e+00,2.40e+01,6.03e+00,2.20e+01,7.52e+00,2.80e+01,2.36e+00,2.40e+01,0.00e+00,2.20e+01,0.00e+00,2.30e+01,9.12e+00,2.30e+01,0.00e+00,3.00e+01,1.81e+01,2.60e+01,0.00e+00,2.70e+01,0.00e+00,2.30e+01,0.00e+00,3.00e+01,0.00e+00,2.90e+01,0.00e+00,2.70e+01,6.43e+00,2.70e+01,0.00e+00,3.00e+01,2.00e+01,2.70e+01,0.00e+00,3.00e+01,0.00e+00,2.60e+01,9.20e+00,3.00e+01,0.00e+00,2.80e+01,0.00e+00,2.80e+01,0.00e+00,2.80e+01,3.60e+00,2.90e+01,0.00e+00,2.60e+01,1.09e+00,2.90e+01,1.58e+01,3.10e+01,0.00e+00,2.70e+01,0.00e+00,2.90e+01,0.00e+00,2.90e+01,0.00e+00,2.90e+01
1.19e-01,1.20e+01,8.03e-01,1.00e+01,6.83e+00,1.20e+01,4.05e+00,1.50e+01,0.00e+00,1.80e+01,0.00e+00,2.00e+01,0.00e+00,1.90e+01,8.52e+00,1.80e+01,0.00e+00,2.00e+01,3.84e+00,2.10e+01,0.00e+00,1.90e+01,0.00e+00,1.80e+01,0.00e+00,1.90e+01,9.68e+00,2.10e+01,0.00e+00,2.20e+01,4.10e+00,2.40e+01,1.33e+01,2.20e+01,1.03e+01,2.20e+01,1.34e+01,2.00e+01,0.00e+00,2.30e+01,0.00e+00,2.50e+01,4.72e+00,2.40e+01,0.00e+00,2.10e+01,9.21e-02,2.40e+01,7.03e+00,2.50e+01,9.74e+00,2.30e+01,0.00e+00,2.60e+01,1.72e+00,2.10e+01,0.00e+00,2.20e+01,1.07e+01,2.00e+01,0.00e+00,2.50e+01,1.40e+01,2.60e+01,1.31e+00,2.40e+01,0.00e+00,2.30e+01,4.16e+00,2.30e+01,0.00e+00,3.00e+01,0.00e+00,2.70e+01,5.38e+00,2.60e+01,0.00e+00,2.20e+01,0.00e+00,2.80e+01,0.00e+00,2.90e+01,0.00e+00,3.20e+01,9.71e-01,2.30e+01,0.00e+00,2.80e+01,9.32e+00,2.60e+01,0.00e+00,3.00e+01,4.59e+00,3.00e+01,0.00e+00,2.80e+01,2.04e+01,2.70e+01,1.95e+01,2.60e+01,0.00e+00,2.80e+01,0.00e+00,2.70e+01,0.00e+00,2.80e+01,0.00e+00,2.60e+01,0.00e+00,2.80e+01,0.00e+00,2.80e+01,0.00e+00,2.80e+01,8.93e+00,2.70e+01,0.00e+00,2.60e+01,0.00e+00,2.90e+01,0.00e+00,2.90e+01
3.25e-02,1.10e+01,5.84e-02,1.60e+01,9.86e-01,1.20e+01,0.00e+00,1.70e+01,0.00e+00,1.60e+01,1.46e+01,1.80e+01,9.70e+00,1.80e+01,0.00e+00,1.80e+01,9.22e+00,2.10e+01,0.00e+00,1.90e+01,1.29e+01,1.90e+01,3.91e+00,1.80e+01,9.58e+00,1.70e+01,6.27e+00,2.00e+01,0.00e+00,1.90e+01,1.44e+01,2.30e+01,1.28e+01,2.40e+01,0.00e+00,2.40e+01,1.96e+01,2.30e+01,0.00e+00,2.30e+01,0.00e+00,2.00e+01,0.00e+00,2.50e+01,1.65e-01,2.30e+01,8.16e+00,2.20e+01,0.00e+00,2.60e+01,3.25e+00,2.70e+01,3.57e+00,2.80e+01,0.00e+00,2.80e+01,0.00e+00,2.30e+01,0.00e+00,2.70e+01,3.90e+00,3.10e+01,7.72e+00,2.30e+01,0.00e+00,2.80e+01,0.00e+00,2.30e+01,4.85e-02,2.40e+01,3.42e+00,2.70e+01,0.00e+00,2.50e+01,0.00e+00,2.60e+01,1.06e+01,2.50e+01,1.46e+00,2.40e+01,7.53e-01,2.50e+01,0.00e+00,2.90e+01,7.41e+00,2.40e+01,1.21e+01,2.90e+01,0.00e+00,2.70e+01,1.35e+01,2.60e+01,0.00e+00,2.70e+01,7.39e+00,2.40e+01,1.65e+01,3.00e+01,1.40e+01,2.80e+01,0.00e+00,2.80e+01,0.00e+00,2.90e+01,0.00e+00,2.90e+01,8.64e+00,2.70e+01,0.00e+00,2.60e+01,0.00e+00,2.90e+01,0.00e+00,2.70e+01,8.78e+00,2.80e+01,4.38e+00,3.00e+01,0.00e+00,2.70e+01,0.00e+00,2.70e+01
6.80e-01,1.00e+01,4.34e+00,1.30e+01,1.62e+00,1.30e+01,0.00e+00,2.00e+01,0.00e+00,1.80e+01,0.00e+00,2.00e+01,0.00e+00,2.10e+01,9.72e+00,2.00e+01,0.00e+00,2.10e+01,0.00e+00,2.00e+01,6.17e-01,2.00e+01,0.00e+00,2.00e+01,9.15e+00,1.70e+01,0.00e+00,1.90e+01,0.00e+00,2.10e+01,1.94e+01,2.30e+01,2.15e+00,2.30e+01,8.80e-01,2.20e+01,6.48e+00,2.20e+01,1.96e+01,2.00e+01,0.00e+00,2.50e+01,0.00e+00,2.50e+01,0.00e+00,2.40e+01,4.17e+00,2.30e+01,3.47e+00,2.30e+01,0.00e+00,2.20e+01,0.00e+00,2.80e+01,1.35e+01,2.40e+01,0.00e+00,2.60e+01,1.40e+01,2.20e+01,1.47e+01,2.30e+01,4.14e+00,2.80e+01,9.22e+00,2.10e+01,4.61e+00,2.60e+01,0.00e+00,2.30e+01,7.76e-01,3.00e+01,0.00e+00,2.90e+01,9.08e+00,2.40e+01,7.17e-01,2.70e+01,0.00e+00,2.60e+01,0.00e+00,3.00e+01,0.00e+00,2.60e+01,0.00e+00,2.60e+01,0.00e+00,2.70e+01,0.00e+00,2.70e+01,8.61e+00,2.50e+01,1.14e-01,2.70e+01,0.00e+00,3.00e+01,0.00e+00,3.00e+01,0.00e+00,3.00e+01,0.00e+00,2.70e+01,0.00e+00,2.80e+01,3.69e+00,3.00e+01,0.00e+00,2.60e+01,0.00e+00,2.80e+01,0.00e+00,3.10e+01,0.00e+00,2.90e+01,0.00e+00,2.70e+01,0.00e+00,2.90e+01,0.00e+00,2.70e+01,0.00e+00,2.70e+01
