1.28e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,3.00e+00
2.56e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,4.00e+00
3.84e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,5.00e+00
5.12e+02,0.00e+00,3.38e-03,3.38e-03,2.03e-02,1.10e+01,6.00e+00
6.40e+02,0.00e+00,0.00e+00,3.38e-03,2.03e-02,1.10e+01,6.00e+00
7.68e+02,0.00e+00,0.00e+00,3.38e-03,2.03e-02,1.10e+01,7.00e+00
8.96e+02,0.00e+00,1.77e+00,1.55e+00,1.04e+01,1.20e+01,7.00e+00
1.02e+03,0.00e+00,2.56e+00,2.52e+00,1.04e+01,1.20e+01,8.00e+00
1.15e+03,0.00e+00,2.52e+00,2.93e+00,1.27e+01,1.10e+01,7.00e+00
1.28e+03,6.26e-03,2.79e+00,2.93e+00,1.27e+01,1.20e+01,9.00e+00
1.41e+03,1.73e+00,3.43e+00,3.08e+00,1.25e+01,1.20e+01,1.00e+01
1.54e+03,2.59e+00,3.49e+00,3.26e+00,1.03e+01,1.30e+01,1.20e+01
1.66e+03,2.81e+00,3.58e+00,3.58e+00,1.33e+01,1.30e+01,1.20e+01
1.79e+03,2.69e+00,4.02e+00,4.02e+00,1.03e+01,1.30e+01,1.20e+01
1.92e+03,3.06e+00,4.74e+00,4.88e+00,1.33e+01,1.40e+01,1.20e+01
2.05e+03,3.20e+00,5.05e+00,5.05e+00,1.33e+01,1.40e+01,1.30e+01
2.18e+03,3.37e+00,5.38e+00,5.38e+00,1.55e+01,1.40e+01,1.30e+01
2.30e+03,4.39e+00,5.71e+00,5.71e+00,1.56e+01,1.50e+01,1.30e+01
2.43e+03,4.62e+00,5.71e+00,5.71e+00,1.56e+01,1.50e+01,1.40e+01
2.56e+03,4.56e+00,6.03e+00,6.03e+00,1.70e+01,1.40e+01,1.30e+01
2.69e+03,4.56e+00,6.03e+00,6.03e+00,1.70e+01,1.40e+01,1.30e+01
