7.10e-02,1.42e-01,4.00e+00,1.23e-01,4.76e-01,5.00e+00,7.22e-01,3.22e+00,7.00e+00,7.10e-02,1.42e-01,4.00e+00,1.32e+00,4.74e+00,6.00e+00,0.00e+00,0.00e+00,7.00e+00,1.30e+00,7.14e+00,1.00e+01,2.60e+00,7.49e+00,1.10e+01,3.25e+00,8.03e+00,1.00e+01,3.17e+00,8.46e+00,1.30e+01,4.80e+00,1.13e+01,1.10e+01,1.61e+00,6.99e+00,1.40e+01,3.33e+00,1.17e+01,1.30e+01,5.74e+00,1.43e+01,1.40e+01,9.13e-01,1.98e+00,1.30e+01,6.41e+00,1.39e+01,1.50e+01
0.00e+00,0.00e+00,3.00e+00,7.10e-02,1.42e-01,4.00e+00,5.01e-01,1.00e+00,5.00e+00,7.10e-02,1.42e-01,6.00e+00,2.37e+00,4.74e+00,6.00e+00,2.11e+00,4.74e+00,8.00e+00,1.94e+00,5.15e+00,9.00e+00,4.20e+00,1.39e+01,9.00e+00,3.55e-01,1.56e+00,1.00e+01,0.00e+00,0.00e+00,1.10e+01,5.87e-01,1.81e+00,1.20e+01,3.95e+00,1.14e+01,1.10e+01,4.42e+00,1.39e+01,1.10e+01,5.83e+00,1.40e+01,1.30e+01,5.83e+00,1.40e+01,1.30e+01,5.85e+00,1.25e+01,1.50e+01
7.10e-02,1.42e-01,4.00e+00,7.10e-02,1.42e-01,4.00e+00,1.77e+00,3.99e+00,7.00e+00,7.10e-02,1.42e-01,4.00e+00,1.99e+00,3.99e+00,5.00e+00,0.00e+00,0.00e+00,7.00e+00,0.00e+00,0.00e+00,7.00e+00,3.74e+00,1.02e+01,1.00e+01,0.00e+00,0.00e+00,9.00e+00,2.62e+00,7.13e+00,1.30e+01,4.63e+00,1.33e+01,1.20e+01,4.21e+00,1.12e+01,1.60e+01,1.59e+00,7.83e+00,1.30e+01,5.83e+00,1.40e+01,1.40e+01,5.83e+00,1.40e+01,1.40e+01,3.67e+00,8.40e+00,1.40e+01
0.00e+00,0.00e+00,2.00e+00,7.10e-02,1.42e-01,4.00e+00,1.99e+00,3.99e+00,7.00e+00,1.99e+00,3.99e+00,5.00e+00,2.37e+00,4.74e+00,5.00e+00,0.00e+00,0.00e+00,7.00e+00,0.00e+00,0.00e+00,7.00e+00,0.00e+00,0.00e+00,8.00e+00,2.37e+00,7.70e+00,1.20e+01,2.17e+00,5.33e+00,1.20e+01,4.80e+00,1.13e+01,1.10e+01,0.00e+00,0.00e+00,1.10e+01,1.40e+00,8.40e+00,1.30e+01,3.47e+00,1.15e+01,1.50e+01,5.83e+00,1.40e+01,1.40e+01,1.27e-01,6.95e-01,1.40e+01
0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,5.00e+00,1.81e+00,1.04e+01,7.00e+00,2.37e-02,1.42e-01,6.00e+00,1.99e+00,3.99e+00,8.00e+00,5.15e-01,3.09e+00,7.00e+00,3.59e-01,2.15e+00,8.00e+00,4.20e+00,1.39e+01,1.00e+01,0.00e+00,0.00e+00,1.00e+01,3.94e+00,9.28e+00,1.10e+01,1.28e+00,7.70e+00,1.40e+01,4.62e+00,1.28e+01,1.60e+01,3.74e+00,8.31e+00,1.20e+01,2.74e-02,1.65e-01,1.30e+01,5.80e+00,1.40e+01,1.40e+01,7.54e+00,1.43e+01,1.40e+01
0.00e+00,0.00e+00,4.00e+00,6.31e-02,1.42e-01,4.00e+00,7.10e-02,1.42e-01,4.00e+00,0.00e+00,0.00e+00,5.00e+00,1.96e+00,3.92e+00,6.00e+00,2.64e-01,1.58e+00,7.00e+00,1.67e+00,7.14e+00,9.00e+00,0.00e+00,0.00e+00,1.00e+01,4.80e+00,1.13e+01,1.10e+01,4.63e+00,1.33e+01,1.20e+01,4.54e+00,1.12e+01,1.30e+01,4.97e+00,1.15e+01,1.30e+01,5.74e+00,1.43e+01,1.40e+01,4.72e+00,9.72e+00,1.40e+01,5.21e+00,1.13e+01,1.50e+01,5.92e+00,1.25e+01,1.60e+01
0.00e+00,0.00e+00,5.00e+00,1.99e+00,3.99e+00,5.00e+00,1.99e+00,3.99e+00,5.00e+00,7.10e-02,1.42e-01,6.00e+00,2.37e+00,4.74e+00,5.00e+00,2.37e+00,4.74e+00,8.00e+00,2.80e+00,1.07e+01,8.00e+00,4.08e+00,1.39e+01,1.00e+01,4.80e+00,1.13e+01,1.00e+01,0.00e+00,0.00e+00,1.10e+01,0.00e+00,0.00e+00,1.50e+01,4.17e+00,9.76e+00,1.20e+01,0.00e+00,0.00e+00,1.10e+01,4.97e+00,1.14e+01,1.40e+01,1.09e+00,3.24e+00,1.50e+01,6.28e+00,1.43e+01,1.40e+01
0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,3.00e+00,1.99e+00,3.99e+00,6.00e+00,6.05e-02,1.21e-01,5.00e+00,2.40e-01,7.20e-01,8.00e+00,0.00e+00,0.00e+00,7.00e+00,2.05e+00,6.73e+00,8.00e+00,7.97e-02,2.25e-01,1.00e+01,4.80e+00,1.13e+01,1.10e+01,4.65e+00,1.28e+01,1.10e+01,2.31e+00,6.18e+00,1.40e+01,4.93e+00,1.17e+01,1.10e+01,4.73e-01,1.31e+00,1.30e+01,4.04e+00,1.02e+01,1.20e+01,3.93e+00,9.57e+00,1.40e+01,6.90e+00,1.43e+01,1.50e+01
0.00e+00,0.00e+00,2.00e+00,4.95e-01,1.75e+00,6.00e+00,1.99e+00,3.99e+00,5.00e+00,2.37e+00,4.74e+00,7.00e+00,2.37e+00,4.74e+00,6.00e+00,0.00e+00,0.00e+00,7.00e+00,2.37e+00,4.74e+00,8.00e+00,3.68e+00,1.39e+01,1.00e+01,0.00e+00,0.00e+00,9.00e+00,5.05e+00,1.28e+01,1.30e+01,4.66e+00,1.12e+01,1.50e+01,0.00e+00,0.00e+00,1.30e+01,4.80e+00,1.23e+01,1.20e+01,5.83e+00,1.40e+01,1.30e+01,7.09e+00,1.43e+01,1.40e+01,3.42e+00,6.81e+00,1.60e+01
0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,2.00e+00,7.93e-02,4.76e-01,7.00e+00,5.27e-01,3.16e+00,7.00e+00,2.64e-01,1.58e+00,7.00e+00,0.00e+00,0.00e+00,7.00e+00,0.00e+00,0.00e+00,1.10e+01,0.00e+00,0.00e+00,1.20e+01,4.96e+00,1.39e+01,1.10e+01,4.54e+00,1.12e+01,1.30e+01,3.05e+00,9.28e+00,1.20e+01,2.34e+00,1.17e+01,1.20e+01,5.74e+00,1.43e+01,1.30e+01,6.43e+00,1.43e+01,1.30e+01,5.03e+00,1.49e+01,1.50e+01,3.21e+00,8.40e+00,1.50e+01
0.00e+00,0.00e+00,3.00e+00,0.00e+00,0.00e+00,2.00e+00,1.99e+00,3.99e+00,5.00e+00,7.10e-02,1.42e-01,4.00e+00,1.85e+00,3.99e+00,8.00e+00,0.00e+00,0.00e+00,7.00e+00,0.00e+00,0.00e+00,7.00e+00,1.96e+00,6.92e+00,1.00e+01,3.52e+00,1.01e+01,1.00e+01,0.00e+00,0.00e+00,1.10e+01,5.67e+00,1.34e+01,1.10e+01,4.53e+00,1.12e+01,1.40e+01,4.43e+00,1.10e+01,1.20e+01,0.00e+00,0.00e+00,1.40e+01,3.30e+00,1.03e+01,1.30e+01,7.53e+00,1.41e+01,1.50e+01
0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,5.00e+00,1.99e+00,3.99e+00,5.00e+00,7.10e-02,1.42e-01,5.00e+00,2.37e+00,4.74e+00,7.00e+00,2.64e+00,1.07e+01,9.00e+00,0.00e+00,0.00e+00,7.00e+00,3.99e+00,1.28e+01,1.20e+01,3.16e+00,9.19e+00,1.10e+01,4.11e+00,1.13e+01,1.30e+01,4.65e+00,1.28e+01,1.10e+01,5.05e+00,1.28e+01,1.30e+01,5.02e+00,1.42e+01,1.30e+01,5.74e+00,1.43e+01,1.40e+01,5.91e+00,1.33e+01,1.60e+01,7.56e+00,1.43e+01,1.50e+01
0.00e+00,0.00e+00,4.00e+00,7.10e-02,1.42e-01,4.00e+00,1.99e+00,3.99e+00,5.00e+00,2.37e+00,4.74e+00,5.00e+00,5.19e-01,1.56e+00,7.00e+00,0.00e+00,0.00e+00,7.00e+00,2.44e-02,4.88e-02,9.00e+00,1.88e+00,9.28e+00,1.20e+01,3.95e+00,1.14e+01,1.00e+01,4.80e+00,1.13e+01,1.10e+01,5.05e+00,1.28e+01,1.50e+01,2.85e+00,1.31e+01,1.20e+01,3.93e+00,1.15e+01,1.30e+01,4.46e+00,1.46e+01,1.40e+01,0.00e+00,0.00e+00,1.60e+01,6.23e+00,9.28e+00,1.60e+01
0.00e+00,0.00e+00,3.00e+00,5.85e-02,1.28e-01,6.00e+00,3.37e-01,8.02e-01,8.00e+00,5.54e-01,1.32e+00,6.00e+00,9.21e-02,1.84e-01,6.00e+00,2.32e+00,1.04e+01,9.00e+00,2.09e+00,4.18e+00,1.00e+01,2.44e+00,8.72e+00,1.10e+01,3.83e+00,1.14e+01,1.10e+01,2.58e+00,1.15e+01,1.00e+01,4.04e+00,1.06e+01,1.50e+01,2.91e+00,9.76e+00,1.50e+01,0.00e+00,0.00e+00,1.30e+01,1.86e-01,1.11e+00,1.30e+01,4.13e+00,1.17e+01,1.40e+01,7.56e+00,1.43e+01,1.40e+01
0.00e+00,0.00e+00,3.00e+00,1.99e+00,3.99e+00,5.00e+00,1.99e+00,3.99e+00,5.00e+00,1.96e+00,3.92e+00,6.00e+00,1.05e+00,3.16e+00,6.00e+00,7.91e-01,1.58e+00,7.00e+00,2.91e+00,1.07e+01,9.00e+00,4.20e+00,1.39e+01,1.00e+01,4.05e+00,1.17e+01,1.00e+01,4.32e+00,9.28e+00,1.00e+01,2.71e-01,1.48e+00,1.50e+01,5.31e+00,1.17e+01,1.30e+01,5.09e+00,1.43e+01,1.30e+01,1.37e+00,4.11e+00,1.40e+01,5.70e+00,1.39e+01,1.40e+01,5.27e+00,1.43e+01,1.50e+01
0.00e+00,0.00e+00,1.00e+00,7.10e-02,1.42e-01,4.00e+00,1.81e+00,1.04e+01,7.00e+00,6.31e-02,1.42e-01,4.00e+00,7.91e-01,3.16e+00,6.00e+00,2.20e-01,6.59e-01,9.00e+00,2.91e+00,1.07e+01,9.00e+00,0.00e+00,0.00e+00,1.00e+01,0.00e+00,0.00e+00,1.00e+01,3.43e+00,1.01e+01,1.00e+01,3.74e+00,9.76e+00,1.10e+01,5.67e+00,1.34e+01,1.10e+01,3.44e+00,1.17e+01,1.30e+01,1.59e+00,7.83e+00,1.40e+01,0.00e+00,0.00e+00,1.60e+01,7.56e+00,1.43e+01,1.40e+01
0.00e+00,0.00e+00,1.00e+00,8.47e-02,2.45e-01,6.00e+00,1.77e+00,3.99e+00,5.00e+00,7.10e-02,1.42e-01,4.00e+00,2.11e+00,4.74e+00,5.00e+00,2.11e+00,4.74e+00,6.00e+00,4.20e+00,1.39e+01,1.00e+01,3.54e-02,1.64e-01,1.00e+01,2.60e+00,7.49e+00,1.00e+01,2.19e+00,9.76e+00,1.20e+01,0.00e+00,0.00e+00,1.20e+01,5.67e+00,1.34e+01,1.10e+01,1.49e+00,4.10e+00,1.20e+01,1.09e+00,3.57e+00,1.50e+01,6.41e+00,1.39e+01,1.50e+01,6.98e+00,1.15e+01,1.60e+01
0.00e+00,0.00e+00,3.00e+00,7.10e-02,1.42e-01,6.00e+00,2.14e-01,4.89e-01,8.00e+00,1.77e+00,3.99e+00,5.00e+00,1.55e-01,8.86e-01,7.00e+00,7.05e-01,4.23e+00,7.00e+00,1.87e+00,8.98e+00,8.00e+00,0.00e+00,0.00e+00,9.00e+00,0.00e+00,0.00e+00,1.20e+01,4.17e+00,9.76e+00,1.10e+01,3.32e+00,7.46e+00,1.30e+01,3.22e+00,1.32e+01,1.10e+01,5.05e+00,1.28e+01,1.40e+01,1.86e-01,1.11e+00,1.40e+01,4.86e+00,1.44e+01,1.60e+01,6.91e+00,1.41e+01,1.40e+01
0.00e+00,0.00e+00,3.00e+00,5.60e-02,1.21e-01,6.00e+00,2.11e+00,4.74e+00,6.00e+00,7.39e-02,1.59e-01,6.00e+00,2.11e+00,4.74e+00,6.00e+00,0.00e+00,0.00e+00,7.00e+00,4.20e+00,1.39e+01,8.00e+00,0.00e+00,0.00e+00,9.00e+00,3.21e+00,1.07e+01,1.20e+01,2.48e+00,9.76e+00,1.20e+01,2.48e+00,9.76e+00,1.50e+01,2.71e-01,1.48e+00,1.50e+01,4.67e+00,9.76e+00,1.20e+01,5.09e+00,1.43e+01,1.20e+01,6.94e+00,1.43e+01,1.30e+01,1.76e+00,1.04e+01,1.50e+01
0.00e+00,0.00e+00,3.00e+00,0.00e+00,0.00e+00,5.00e+00,6.10e-01,3.24e+00,8.00e+00,1.77e+00,3.99e+00,5.00e+00,2.11e+00,4.74e+00,5.00e+00,0.00e+00,0.00e+00,8.00e+00,1.79e+00,1.07e+01,1.00e+01,4.20e+00,1.39e+01,8.00e+00,0.00e+00,0.00e+00,9.00e+00,0.00e+00,0.00e+00,1.10e+01,5.05e+00,1.28e+01,1.30e+01,2.91e+00,9.76e+00,1.40e+01,4.93e+00,1.04e+01,1.30e+01,3.75e+00,9.41e+00,1.30e+01,5.74e+00,1.43e+01,1.40e+01,7.75e+00,1.33e+01,1.40e+01
