3.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,2.00e+00
6.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,2.50e+00
9.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,3.00e+00
1.20e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,3.00e+00
1.50e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,3.00e+00
1.80e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,3.00e+00
2.10e+02,0.00e+00,2.39e-02,2.00e-02,1.43e-01,1.10e+01,3.00e+00
2.40e+02,0.00e+00,2.63e-01,2.63e-01,1.18e+00,1.00e+01,2.00e+00
2.70e+02,0.00e+00,3.67e-01,3.53e-01,1.09e+00,1.30e+01,9.00e+00
3.00e+02,1.14e-01,3.79e-01,3.79e-01,1.09e+00,1.40e+01,9.50e+00
3.30e+02,1.36e-01,1.20e+00,1.20e+00,3.55e+00,1.50e+01,1.10e+01
3.60e+02,1.90e-01,1.20e+00,1.20e+00,3.55e+00,1.40e+01,1.10e+01
3.90e+02,6.05e-01,1.20e+00,1.20e+00,3.55e+00,1.40e+01,1.20e+01
4.20e+02,9.17e-01,1.75e+00,1.75e+00,3.55e+00,1.40e+01,1.25e+01
4.50e+02,1.20e+00,1.75e+00,1.75e+00,3.55e+00,1.40e+01,1.30e+01
4.80e+02,1.18e+00,1.75e+00,1.75e+00,3.55e+00,1.40e+01,1.30e+01
5.10e+02,1.16e+00,1.77e+00,1.77e+00,3.55e+00,1.50e+01,1.40e+01
5.40e+02,1.16e+00,1.77e+00,1.77e+00,3.55e+00,1.40e+01,1.40e+01
5.70e+02,1.46e+00,1.77e+00,1.77e+00,3.55e+00,1.40e+01,1.45e+01
6.00e+02,1.25e+00,1.77e+00,1.77e+00,3.55e+00,1.40e+01,1.40e+01
6.30e+02,1.25e+00,1.77e+00,1.77e+00,3.55e+00,1.40e+01,1.40e+01
