3.00e+01,0.00e+00,8.55e-01,8.55e-01,1.00e+01,3.00e+00
6.00e+01,8.55e-01,5.05e+00,2.86e+00,1.00e+01,4.50e+00
9.00e+01,1.83e+00,5.38e+00,5.38e+00,1.10e+01,6.00e+00
1.20e+02,1.32e+00,5.15e+00,5.38e+00,1.10e+01,7.00e+00
1.50e+02,2.20e+00,6.69e+00,6.69e+00,1.00e+01,6.00e+00
1.80e+02,2.91e+00,6.76e+00,6.76e+00,1.05e+01,7.00e+00
2.10e+02,4.74e+00,7.03e+00,7.03e+00,1.10e+01,7.00e+00
2.40e+02,6.46e+00,8.27e+00,7.44e+00,1.10e+01,8.00e+00
2.70e+02,4.70e+00,9.49e+00,9.49e+00,1.10e+01,9.00e+00
3.00e+02,3.00e+00,8.72e+00,9.49e+00,1.20e+01,1.00e+01
3.30e+02,2.59e+00,8.94e+00,9.49e+00,1.10e+01,9.50e+00
3.60e+02,3.16e+00,9.24e+00,9.49e+00,1.10e+01,9.00e+00
3.90e+02,2.97e+00,8.95e+00,9.49e+00,1.10e+01,1.00e+01
4.20e+02,3.80e+00,8.77e+00,9.49e+00,1.10e+01,1.10e+01
4.50e+02,3.19e+00,9.58e+00,9.58e+00,1.20e+01,1.30e+01
4.80e+02,3.26e+00,9.96e+00,9.96e+00,1.10e+01,1.00e+01
5.10e+02,3.51e+00,7.10e+00,9.96e+00,1.10e+01,1.10e+01
5.40e+02,3.51e+00,7.69e+00,9.96e+00,1.10e+01,1.00e+01
5.70e+02,6.10e+00,1.11e+01,1.11e+01,1.15e+01,1.20e+01
6.00e+02,4.04e+00,1.22e+01,1.21e+01,1.00e+01,1.05e+01
6.30e+02,9.20e+00,1.28e+01,1.28e+01,1.20e+01,1.20e+01
6.60e+02,1.15e+01,1.42e+01,1.42e+01,1.10e+01,1.15e+01
6.90e+02,1.23e+01,1.74e+01,1.74e+01,1.30e+01,1.40e+01
7.20e+02,1.39e+01,1.74e+01,1.74e+01,1.40e+01,1.60e+01
7.50e+02,1.30e+01,1.74e+01,1.74e+01,1.40e+01,1.60e+01
7.80e+02,1.45e+01,1.80e+01,1.80e+01,1.40e+01,1.60e+01
8.10e+02,1.40e+01,1.80e+01,1.80e+01,1.40e+01,1.65e+01
8.40e+02,1.43e+01,1.80e+01,1.80e+01,1.30e+01,1.60e+01
8.70e+02,1.41e+01,1.80e+01,1.80e+01,1.30e+01,1.60e+01
9.00e+02,1.43e+01,1.80e+01,1.80e+01,1.30e+01,1.60e+01
9.30e+02,1.36e+01,1.80e+01,1.80e+01,1.40e+01,1.70e+01
9.60e+02,1.40e+01,1.80e+01,1.80e+01,1.30e+01,1.70e+01
9.90e+02,1.42e+01,1.80e+01,1.80e+01,1.40e+01,1.65e+01
1.02e+03,1.39e+01,1.80e+01,1.80e+01,1.40e+01,1.70e+01
1.05e+03,1.27e+01,1.80e+01,1.80e+01,1.40e+01,1.70e+01
1.08e+03,1.42e+01,1.82e+01,1.82e+01,1.40e+01,1.70e+01
1.11e+03,1.64e+01,1.82e+01,1.82e+01,1.40e+01,1.65e+01
1.14e+03,1.19e+01,1.82e+01,1.82e+01,1.50e+01,1.90e+01
1.17e+03,1.40e+01,1.82e+01,1.82e+01,1.40e+01,1.80e+01
1.20e+03,9.43e+00,1.82e+01,1.82e+01,1.40e+01,1.70e+01
1.23e+03,1.09e+01,1.82e+01,1.82e+01,1.40e+01,1.75e+01
1.26e+03,9.28e+00,1.82e+01,1.82e+01,1.50e+01,1.90e+01
1.29e+03,1.42e+01,1.82e+01,1.82e+01,1.40e+01,1.70e+01
1.32e+03,1.41e+01,1.82e+01,1.82e+01,1.50e+01,1.90e+01
1.35e+03,1.09e+01,1.82e+01,1.82e+01,1.50e+01,1.90e+01
1.38e+03,1.37e+01,1.82e+01,1.82e+01,1.50e+01,1.90e+01
1.41e+03,1.40e+01,1.82e+01,1.82e+01,1.50e+01,2.00e+01
1.44e+03,6.45e+00,1.82e+01,1.82e+01,1.50e+01,1.90e+01
1.47e+03,6.23e+00,1.82e+01,1.82e+01,1.50e+01,2.00e+01
1.50e+03,6.74e+00,1.93e+01,1.93e+01,1.50e+01,2.00e+01
1.53e+03,7.22e+00,1.93e+01,1.93e+01,1.60e+01,2.00e+01
1.56e+03,1.29e+01,1.93e+01,1.93e+01,1.60e+01,2.10e+01
1.59e+03,1.03e+01,1.93e+01,1.93e+01,1.60e+01,2.10e+01
1.62e+03,1.00e+01,1.93e+01,1.93e+01,1.60e+01,2.00e+01
1.65e+03,1.29e+01,1.93e+01,1.93e+01,1.60e+01,2.10e+01
1.68e+03,6.53e+00,1.93e+01,1.93e+01,1.60e+01,2.00e+01
1.71e+03,1.33e+01,1.93e+01,1.93e+01,1.60e+01,2.10e+01
1.74e+03,1.03e+01,1.93e+01,1.93e+01,1.70e+01,2.10e+01
1.77e+03,9.38e+00,1.93e+01,1.93e+01,1.60e+01,2.10e+01
