0.00e+00,0.00e+00,2.40e+01,0.00e+00,0.00e+00,1.60e+01,1.34e+00,4.02e+00,2.40e+01,0.00e+00,0.00e+00,2.10e+01,5.19e-01,3.11e+00,2.20e+01,5.19e-01,3.11e+00,2.10e+01,1.16e+00,3.85e+00,2.20e+01,1.21e+00,7.27e+00,2.50e+01,1.16e+00,6.94e+00,2.40e+01,7.68e-01,4.61e+00,2.40e+01,6.06e-01,3.63e+00,2.40e+01,0.00e+00,0.00e+00,2.60e+01,1.16e+00,3.47e+00,2.50e+01,6.06e-01,3.63e+00,2.20e+01,2.31e+00,9.22e+00,2.70e+01,7.68e-01,4.61e+00,2.80e+01,0.00e+00,0.00e+00,2.70e+01,7.68e-01,4.61e+00,2.70e+01,7.68e-01,4.61e+00,2.80e+01,1.82e+00,7.27e+00,2.50e+01,0.00e+00,0.00e+00,2.50e+01,1.21e+00,3.63e+00,2.50e+01,2.31e+00,4.61e+00,2.60e+01,7.68e-01,4.61e+00,2.60e+01,2.31e+00,9.22e+00,2.80e+01,1.21e+00,3.63e+00,2.50e+01,7.68e-01,4.61e+00,2.90e+01,1.21e+00,3.63e+00,2.60e+01,1.22e+00,7.34e+00,2.90e+01,1.54e+00,9.22e+00,3.00e+01,1.54e+00,9.22e+00,3.00e+01
3.99e-01,2.39e+00,2.50e+01,1.01e+00,4.02e+00,2.40e+01,1.04e+00,3.11e+00,2.10e+01,3.43e-02,1.03e-01,2.00e+01,1.04e+00,3.11e+00,2.10e+01,5.19e-01,3.11e+00,2.10e+01,1.21e+00,7.27e+00,2.20e+01,6.06e-01,3.63e+00,2.40e+01,6.06e-01,3.63e+00,2.50e+01,1.98e+00,8.24e+00,2.40e+01,1.82e+00,3.63e+00,2.50e+01,7.68e-01,4.61e+00,2.30e+01,1.54e+00,9.22e+00,2.50e+01,1.54e+00,4.61e+00,2.40e+01,7.29e-01,4.37e+00,2.50e+01,2.31e+00,4.61e+00,2.70e+01,7.68e-01,4.61e+00,2.80e+01,2.31e+00,9.22e+00,2.60e+01,1.54e+00,4.61e+00,2.70e+01,7.68e-01,4.61e+00,2.80e+01,6.06e-01,3.63e+00,2.50e+01,1.21e+00,7.27e+00,2.50e+01,1.21e+00,7.27e+00,2.50e+01,1.21e+00,3.63e+00,2.50e+01,1.54e+00,4.61e+00,2.70e+01,7.68e-01,4.61e+00,2.90e+01,1.54e+00,4.61e+00,3.00e+01,5.77e-01,3.46e+00,2.60e+01,1.54e+00,4.61e+00,3.00e+01,2.25e+00,9.00e+00,3.10e+01,2.25e+00,9.00e+00,3.10e+01
3.03e-02,1.82e-01,2.20e+01,0.00e+00,0.00e+00,1.60e+01,1.34e+00,6.04e+00,2.40e+01,3.35e-01,2.01e+00,2.40e+01,5.19e-01,3.11e+00,2.20e+01,1.52e+00,5.99e+00,2.20e+01,5.49e-01,3.30e+00,2.30e+01,1.21e+00,3.63e+00,2.20e+01,1.21e+00,3.63e+00,2.40e+01,1.04e+00,3.11e+00,2.30e+01,1.73e+00,3.63e+00,2.50e+01,1.29e+00,4.61e+00,2.40e+01,7.68e-01,4.61e+00,2.40e+01,5.93e-01,3.56e+00,2.30e+01,1.54e+00,4.61e+00,2.70e+01,0.00e+00,0.00e+00,2.60e+01,6.66e-01,4.00e+00,2.80e+01,1.54e+00,9.22e+00,2.90e+01,7.68e-01,4.61e+00,2.80e+01,1.52e+00,9.12e+00,2.70e+01,1.54e+00,9.22e+00,2.80e+01,6.06e-01,3.63e+00,2.80e+01,1.54e+00,4.61e+00,2.70e+01,1.21e+00,7.27e+00,2.50e+01,5.19e-01,3.11e+00,2.70e+01,1.21e+00,3.63e+00,2.60e+01,1.54e+00,9.22e+00,2.80e+01,0.00e+00,0.00e+00,2.90e+01,6.06e-01,3.63e+00,2.70e+01,1.21e+00,7.27e+00,2.70e+01,1.21e+00,7.27e+00,2.70e+01
0.00e+00,0.00e+00,2.50e+01,3.43e-02,2.06e-01,2.00e+01,3.99e-01,2.39e+00,2.50e+01,5.19e-01,3.11e+00,2.10e+01,1.04e+00,3.11e+00,2.30e+01,5.19e-01,3.11e+00,2.10e+01,1.04e+00,3.11e+00,2.10e+01,2.13e+00,6.20e+00,2.40e+01,1.21e+00,7.27e+00,2.30e+01,1.04e+00,3.11e+00,2.30e+01,6.06e-01,3.63e+00,2.70e+01,1.21e+00,3.63e+00,2.50e+01,1.30e+00,3.91e+00,2.50e+01,4.99e-01,2.51e+00,2.20e+01,6.06e-01,3.63e+00,2.20e+01,6.06e-01,3.63e+00,2.30e+01,5.19e-01,3.11e+00,2.50e+01,2.26e+00,9.02e+00,2.70e+01,7.68e-01,4.61e+00,2.80e+01,1.21e+00,7.27e+00,2.50e+01,1.82e+00,7.27e+00,2.50e+01,1.54e+00,9.22e+00,2.80e+01,5.19e-01,3.11e+00,2.70e+01,1.82e+00,3.63e+00,2.50e+01,1.21e+00,7.27e+00,2.60e+01,1.54e+00,9.22e+00,2.80e+01,2.23e+00,8.90e+00,3.00e+01,6.06e-01,3.63e+00,2.70e+01,6.06e-01,3.63e+00,2.80e+01,0.00e+00,0.00e+00,2.70e+01,0.00e+00,0.00e+00,2.70e+01
0.00e+00,0.00e+00,2.50e+01,1.04e+00,3.11e+00,2.10e+01,6.71e-01,2.01e+00,2.40e+01,3.35e-01,2.01e+00,2.40e+01,1.04e+00,3.11e+00,2.10e+01,1.04e+00,3.11e+00,2.30e+01,5.19e-01,3.11e+00,2.20e+01,5.49e-01,3.30e+00,2.40e+01,6.06e-01,3.63e+00,2.30e+01,1.21e+00,7.27e+00,2.40e+01,7.68e-01,4.61e+00,2.50e+01,1.21e+00,7.27e+00,2.20e+01,0.00e+00,0.00e+00,2.20e+01,1.54e+00,4.61e+00,2.50e+01,0.00e+00,0.00e+00,2.50e+01,1.20e+00,3.63e+00,2.40e+01,7.68e-01,4.61e+00,2.70e+01,1.18e+00,7.07e+00,2.70e+01,1.54e+00,4.61e+00,2.60e+01,1.54e+00,4.61e+00,2.80e+01,7.68e-01,4.61e+00,2.80e+01,1.04e+00,6.22e+00,2.60e+01,1.54e+00,4.61e+00,2.70e+01,1.54e+00,4.61e+00,2.70e+01,1.21e+00,3.63e+00,2.80e+01,7.68e-01,4.61e+00,2.80e+01,6.06e-01,3.63e+00,2.60e+01,1.82e+00,3.63e+00,2.60e+01,6.06e-01,3.63e+00,2.70e+01,1.21e+00,7.27e+00,2.80e+01,1.21e+00,7.27e+00,2.80e+01
5.39e-01,2.16e+00,2.30e+01,3.59e-01,2.16e+00,2.30e+01,4.27e-01,1.28e+00,2.10e+01,5.19e-01,3.11e+00,2.10e+01,5.19e-01,3.11e+00,2.10e+01,5.19e-01,3.11e+00,2.10e+01,5.19e-01,3.11e+00,2.10e+01,5.49e-01,3.30e+00,2.40e+01,0.00e+00,0.00e+00,2.30e+01,6.06e-01,3.63e+00,2.70e+01,0.00e+00,0.00e+00,2.40e+01,6.06e-01,3.63e+00,2.50e+01,1.20e+00,3.62e+00,2.20e+01,1.20e+00,3.63e+00,2.30e+01,1.54e+00,4.61e+00,2.60e+01,7.68e-01,4.61e+00,2.70e+01,7.68e-01,4.61e+00,2.90e+01,1.21e+00,7.27e+00,2.50e+01,1.52e+00,4.55e+00,2.80e+01,6.06e-01,3.63e+00,2.60e+01,1.21e+00,3.63e+00,2.60e+01,4.60e-01,2.76e+00,2.50e+01,1.82e+00,3.63e+00,2.80e+01,0.00e+00,0.00e+00,2.50e+01,6.06e-01,3.63e+00,2.60e+01,1.54e+00,4.61e+00,2.80e+01,6.06e-01,3.63e+00,2.60e+01,1.82e+00,3.63e+00,2.60e+01,1.21e+00,3.63e+00,2.60e+01,6.06e-01,3.63e+00,2.70e+01,6.06e-01,3.63e+00,2.70e+01
0.00e+00,0.00e+00,2.40e+01,0.00e+00,0.00e+00,1.60e+01,5.19e-01,3.11e+00,2.10e+01,3.35e-01,2.01e+00,2.40e+01,0.00e+00,0.00e+00,2.20e+01,1.56e+00,6.22e+00,2.20e+01,1.04e+00,3.11e+00,2.20e+01,1.04e+00,3.11e+00,2.20e+01,5.19e-01,3.11e+00,2.20e+01,1.21e+00,3.63e+00,2.30e+01,5.77e-01,3.46e+00,2.40e+01,5.78e-01,3.47e+00,2.40e+01,1.65e+00,7.27e+00,2.70e+01,1.38e+00,8.28e+00,2.20e+01,2.31e+00,9.22e+00,2.60e+01,7.68e-01,4.61e+00,2.70e+01,1.54e+00,9.22e+00,2.80e+01,5.19e-01,3.11e+00,2.60e+01,2.26e+00,4.51e+00,2.70e+01,1.21e+00,3.63e+00,2.50e+01,1.82e+00,3.63e+00,2.60e+01,6.06e-01,3.63e+00,2.60e+01,6.06e-01,3.63e+00,2.60e+01,6.06e-01,3.63e+00,2.50e+01,0.00e+00,0.00e+00,2.60e+01,6.06e-01,3.63e+00,2.70e+01,6.06e-01,3.63e+00,2.80e+01,1.54e+00,4.61e+00,2.60e+01,6.06e-01,3.63e+00,2.60e+01,6.06e-01,3.63e+00,2.80e+01,6.06e-01,3.63e+00,2.80e+01
0.00e+00,0.00e+00,2.80e+01,3.99e-01,2.39e+00,2.50e+01,1.04e+00,3.11e+00,2.10e+01,5.19e-01,3.11e+00,2.10e+01,1.16e+00,3.47e+00,2.20e+01,1.56e+00,6.22e+00,2.20e+01,5.19e-01,3.11e+00,2.40e+01,1.04e+00,3.11e+00,2.30e+01,5.19e-01,3.11e+00,2.20e+01,1.64e+00,6.22e+00,2.20e+01,8.00e-01,3.11e+00,2.20e+01,1.04e+00,3.11e+00,2.20e+01,1.04e+00,3.11e+00,2.30e+01,7.68e-01,4.61e+00,2.60e+01,7.68e-01,4.61e+00,2.40e+01,7.68e-01,4.61e+00,2.60e+01,1.54e+00,9.22e+00,2.90e+01,7.68e-01,4.61e+00,2.80e+01,5.19e-01,3.11e+00,2.70e+01,2.31e+00,9.22e+00,3.00e+01,1.82e+00,7.27e+00,2.50e+01,6.06e-01,3.63e+00,2.60e+01,6.81e-01,4.09e+00,2.70e+01,1.82e+00,7.27e+00,2.60e+01,1.21e+00,3.63e+00,2.70e+01,1.18e+00,7.07e+00,2.60e+01,1.21e+00,3.63e+00,2.60e+01,2.31e+00,9.22e+00,2.90e+01,1.19e+00,3.58e+00,2.70e+01,7.68e-01,4.61e+00,3.10e+01,7.68e-01,4.61e+00,3.10e+01
0.00e+00,0.00e+00,2.80e+01,0.00e+00,0.00e+00,1.90e+01,7.98e-01,2.39e+00,2.50e+01,1.04e+00,3.11e+00,2.10e+01,0.00e+00,0.00e+00,2.10e+01,1.21e+00,7.27e+00,2.30e+01,1.04e+00,3.11e+00,2.20e+01,1.04e+00,6.22e+00,2.20e+01,1.04e+00,6.22e+00,2.20e+01,1.21e+00,7.27e+00,2.50e+01,1.04e+00,6.22e+00,2.80e+01,7.68e-01,4.61e+00,2.40e+01,1.10e+00,3.47e+00,2.70e+01,1.54e+00,9.22e+00,2.60e+01,1.54e+00,4.61e+00,2.50e+01,0.00e+00,0.00e+00,2.50e+01,7.68e-01,4.61e+00,2.60e+01,0.00e+00,0.00e+00,2.70e+01,1.37e+00,8.24e+00,2.50e+01,1.54e+00,9.22e+00,3.00e+01,1.21e+00,3.63e+00,2.50e+01,2.42e+00,7.27e+00,2.50e+01,0.00e+00,0.00e+00,2.60e+01,1.18e+00,7.07e+00,2.70e+01,6.06e-01,3.63e+00,2.60e+01,6.06e-01,3.63e+00,2.70e+01,7.68e-01,4.61e+00,2.60e+01,1.54e+00,9.22e+00,2.90e+01,0.00e+00,0.00e+00,2.70e+01,7.68e-01,4.61e+00,3.10e+01,7.68e-01,4.61e+00,3.10e+01
0.00e+00,0.00e+00,2.20e+01,0.00e+00,0.00e+00,1.90e+01,3.99e-01,2.39e+00,2.50e+01,5.19e-01,3.11e+00,2.10e+01,1.04e+00,6.22e+00,2.10e+01,5.78e-01,3.47e+00,2.20e+01,1.56e+00,3.11e+00,2.20e+01,5.19e-01,3.11e+00,2.20e+01,1.54e+00,9.22e+00,2.30e+01,1.04e+00,3.11e+00,2.30e+01,1.04e+00,6.22e+00,2.50e+01,1.54e+00,9.22e+00,2.40e+01,5.78e-01,3.47e+00,2.60e+01,0.00e+00,0.00e+00,2.30e+01,7.68e-01,4.61e+00,2.60e+01,1.51e+00,4.61e+00,2.70e+01,2.31e+00,9.22e+00,2.60e+01,1.54e+00,4.61e+00,2.70e+01,0.00e+00,0.00e+00,2.50e+01,9.42e-01,4.51e+00,2.80e+01,1.54e+00,4.61e+00,3.00e+01,1.21e+00,3.63e+00,2.70e+01,1.21e+00,3.63e+00,2.70e+01,4.32e-01,2.05e+00,2.50e+01,1.21e+00,3.63e+00,2.60e+01,6.06e-01,3.63e+00,2.70e+01,1.54e+00,9.22e+00,2.90e+01,6.06e-01,3.63e+00,2.80e+01,1.54e+00,9.22e+00,3.00e+01,1.54e+00,9.22e+00,3.00e+01,1.54e+00,9.22e+00,3.00e+01
