9.60e+01,0.00e+00,9.42e-02,9.42e-02,1.89e-01,1.00e+01,3.00e+00
1.92e+02,0.00e+00,2.03e-01,1.35e-01,8.12e-01,1.00e+01,3.00e+00
2.88e+02,6.28e-02,8.21e-01,1.24e+00,4.92e+00,1.00e+01,3.00e+00
3.84e+02,1.09e-01,1.64e+00,1.64e+00,4.92e+00,1.10e+01,5.00e+00
4.80e+02,1.57e-01,3.28e+00,3.28e+00,9.85e+00,1.10e+01,5.00e+00
5.76e+02,8.21e-01,1.64e+00,3.28e+00,9.85e+00,1.00e+01,5.00e+00
6.72e+02,8.21e-01,2.46e+00,3.28e+00,9.85e+00,1.10e+01,5.00e+00
7.68e+02,8.21e-01,2.46e+00,3.28e+00,9.85e+00,1.10e+01,6.00e+00
8.64e+02,8.21e-01,2.46e+00,3.28e+00,9.85e+00,1.00e+01,5.00e+00
9.60e+02,8.21e-01,2.46e+00,3.28e+00,9.85e+00,1.10e+01,6.00e+00
1.06e+03,8.21e-01,2.46e+00,3.28e+00,9.85e+00,1.10e+01,7.00e+00
1.15e+03,8.21e-01,2.46e+00,3.28e+00,9.85e+00,1.10e+01,6.00e+00
1.25e+03,8.21e-01,6.26e+00,6.25e+00,1.70e+01,1.00e+01,5.50e+00
1.34e+03,8.21e-01,6.26e+00,6.30e+00,1.70e+01,1.10e+01,6.00e+00
1.44e+03,1.37e+00,6.26e+00,6.30e+00,1.70e+01,1.10e+01,7.00e+00
1.54e+03,5.96e+00,8.52e+00,8.52e+00,1.70e+01,1.20e+01,8.00e+00
1.63e+03,6.26e+00,8.52e+00,8.52e+00,1.70e+01,1.30e+01,9.00e+00
1.73e+03,8.52e+00,9.43e+00,9.43e+00,1.89e+01,1.30e+01,1.00e+01
1.82e+03,8.52e+00,9.43e+00,9.43e+00,1.89e+01,1.40e+01,1.10e+01
1.92e+03,8.52e+00,9.43e+00,9.43e+00,1.89e+01,1.40e+01,1.10e+01
2.02e+03,8.73e+00,9.43e+00,9.43e+00,1.89e+01,1.40e+01,1.20e+01
2.11e+03,8.90e+00,9.43e+00,9.43e+00,1.89e+01,1.40e+01,1.30e+01
2.21e+03,9.06e+00,9.43e+00,9.43e+00,1.89e+01,1.40e+01,1.20e+01
2.30e+03,9.43e+00,9.43e+00,9.43e+00,1.89e+01,1.45e+01,1.40e+01
2.40e+03,8.98e+00,9.43e+00,9.43e+00,1.89e+01,1.30e+01,1.10e+01
2.50e+03,9.24e+00,9.44e+00,9.44e+00,1.89e+01,1.30e+01,1.10e+01
2.59e+03,9.07e+00,9.44e+00,9.44e+00,1.89e+01,1.40e+01,1.10e+01
2.69e+03,8.72e+00,9.44e+00,9.44e+00,1.89e+01,1.40e+01,1.30e+01
2.78e+03,8.52e+00,9.44e+00,9.44e+00,1.89e+01,1.40e+01,1.30e+01
2.88e+03,9.43e+00,9.49e+00,9.49e+00,1.92e+01,1.40e+01,1.40e+01
2.98e+03,9.43e+00,9.49e+00,9.49e+00,1.92e+01,1.40e+01,1.40e+01
