3.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,3.00e+00
6.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,4.00e+00
9.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,5.00e+00
1.20e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,5.00e+00
1.50e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,4.00e+00
1.80e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,5.00e+00
2.10e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,5.00e+00
2.40e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,6.00e+00
2.70e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,4.00e+00
3.00e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,5.00e+00
3.30e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.05e+01,5.00e+00
3.60e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,4.00e+00
3.90e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,4.00e+00
4.20e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.05e+01,5.00e+00
4.50e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,6.00e+00
4.80e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,6.00e+00
5.10e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,4.00e+00
5.40e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,4.00e+00
5.70e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,5.00e+00
6.00e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,5.50e+00
6.30e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,5.50e+00
