1.28e+02,0.00e+00,1.43e-01,1.43e-01,6.42e-01,1.00e+01,3.00e+00
2.56e+02,3.91e-02,2.60e-01,2.60e-01,6.47e-01,1.00e+01,3.50e+00
3.84e+02,5.59e-02,1.28e+00,8.01e-01,3.84e+00,1.00e+01,3.00e+00
5.12e+02,1.09e-01,9.61e-01,9.61e-01,3.84e+00,1.10e+01,4.50e+00
6.40e+02,1.63e-01,1.60e+00,1.60e+00,5.77e+00,1.10e+01,5.00e+00
7.68e+02,6.41e-01,1.99e+00,1.99e+00,6.01e+00,1.10e+01,6.50e+00
8.96e+02,6.41e-01,1.96e+00,1.99e+00,6.01e+00,1.10e+01,7.00e+00
1.02e+03,6.72e-01,1.71e+00,1.99e+00,6.01e+00,1.10e+01,8.00e+00
1.15e+03,6.53e-01,1.60e+00,1.99e+00,6.01e+00,1.10e+01,7.00e+00
1.28e+03,6.41e-01,1.40e+00,1.99e+00,6.01e+00,1.10e+01,6.00e+00
1.41e+03,6.54e-01,1.60e+00,1.99e+00,6.01e+00,1.10e+01,7.00e+00
1.54e+03,6.74e-01,1.70e+00,1.99e+00,6.01e+00,1.10e+01,7.00e+00
1.66e+03,6.41e-01,1.80e+00,1.99e+00,6.01e+00,1.10e+01,7.00e+00
1.79e+03,6.80e-01,1.81e+00,1.99e+00,6.01e+00,1.10e+01,7.00e+00
1.92e+03,7.92e-01,1.83e+00,1.99e+00,6.01e+00,1.00e+01,6.00e+00
2.05e+03,7.65e-01,2.40e+00,2.40e+00,7.20e+00,1.10e+01,7.00e+00
2.18e+03,9.11e-01,2.30e+00,2.40e+00,7.20e+00,1.20e+01,1.05e+01
2.30e+03,9.60e-01,2.20e+00,2.40e+00,7.20e+00,1.50e+01,1.50e+01
2.43e+03,6.48e-01,2.46e+00,2.46e+00,1.11e+01,1.10e+01,9.50e+00
2.56e+03,6.41e-01,1.85e+00,2.46e+00,1.11e+01,1.10e+01,8.00e+00
2.69e+03,6.41e-01,1.85e+00,2.46e+00,1.11e+01,1.10e+01,8.00e+00
