3.00e+01,0.00e+00,5.01e-01,5.01e-01,1.00e+00,1.00e+01,3.00e+00
6.00e+01,4.28e-01,1.99e+00,1.76e+00,3.99e+00,1.00e+01,4.00e+00
9.00e+01,5.01e-01,4.72e+00,4.72e+00,9.44e+00,1.10e+01,4.50e+00
1.20e+02,1.18e+00,4.75e+00,4.75e+00,9.64e+00,1.00e+01,5.00e+00
1.50e+02,4.63e+00,5.67e+00,5.46e+00,1.13e+01,1.10e+01,7.00e+00
1.80e+02,4.73e+00,5.67e+00,5.67e+00,1.13e+01,1.10e+01,7.00e+00
2.10e+02,4.71e+00,5.79e+00,6.01e+00,1.04e+01,1.20e+01,8.00e+00
2.40e+02,5.20e+00,6.44e+00,6.17e+00,1.16e+01,1.30e+01,9.00e+00
2.70e+02,5.82e+00,6.56e+00,6.23e+00,1.37e+01,1.30e+01,1.00e+01
3.00e+02,5.40e+00,7.08e+00,6.78e+00,1.37e+01,1.30e+01,1.10e+01
3.30e+02,5.47e+00,7.59e+00,7.14e+00,1.36e+01,1.35e+01,1.10e+01
3.60e+02,5.77e+00,7.58e+00,7.58e+00,1.36e+01,1.40e+01,1.30e+01
3.90e+02,6.88e+00,7.75e+00,7.75e+00,1.38e+01,1.40e+01,1.30e+01
4.20e+02,6.31e+00,7.90e+00,7.83e+00,1.28e+01,1.50e+01,1.40e+01
4.50e+02,7.08e+00,8.26e+00,8.04e+00,1.28e+01,1.60e+01,1.50e+01
4.80e+02,5.71e+00,8.37e+00,8.23e+00,1.38e+01,1.50e+01,1.50e+01
5.10e+02,6.57e+00,8.75e+00,8.52e+00,1.38e+01,1.70e+01,1.70e+01
5.40e+02,7.68e+00,8.75e+00,8.75e+00,1.38e+01,1.70e+01,1.80e+01
5.70e+02,6.82e+00,8.75e+00,8.75e+00,1.38e+01,1.70e+01,1.80e+01
6.00e+02,6.94e+00,8.89e+00,8.89e+00,1.38e+01,1.70e+01,1.80e+01
6.30e+02,7.78e+00,8.89e+00,8.89e+00,1.38e+01,1.70e+01,1.80e+01
6.60e+02,7.63e+00,8.89e+00,8.89e+00,1.38e+01,1.70e+01,1.90e+01
6.90e+02,6.63e+00,8.89e+00,8.89e+00,1.38e+01,1.80e+01,2.00e+01
7.20e+02,7.59e+00,8.89e+00,8.89e+00,1.38e+01,1.80e+01,1.90e+01
7.50e+02,7.63e+00,8.89e+00,8.89e+00,1.38e+01,1.75e+01,2.00e+01
7.80e+02,6.53e+00,8.89e+00,8.89e+00,1.38e+01,1.80e+01,2.10e+01
8.10e+02,7.27e+00,8.89e+00,8.89e+00,1.38e+01,1.75e+01,2.00e+01
8.40e+02,7.02e+00,8.89e+00,8.89e+00,1.38e+01,1.80e+01,2.05e+01
8.70e+02,7.10e+00,8.89e+00,8.89e+00,1.38e+01,1.80e+01,2.10e+01
9.00e+02,7.50e+00,8.91e+00,8.91e+00,1.38e+01,1.80e+01,2.10e+01
9.30e+02,7.75e+00,8.91e+00,8.91e+00,1.38e+01,1.90e+01,2.30e+01
9.60e+02,7.86e+00,9.04e+00,8.99e+00,1.38e+01,1.90e+01,2.30e+01
9.90e+02,8.05e+00,9.26e+00,9.26e+00,1.38e+01,1.90e+01,2.35e+01
1.02e+03,8.20e+00,9.26e+00,9.26e+00,1.38e+01,2.00e+01,2.40e+01
1.05e+03,8.51e+00,9.59e+00,9.59e+00,1.38e+01,1.90e+01,2.40e+01
1.08e+03,8.72e+00,9.59e+00,9.59e+00,1.38e+01,1.90e+01,2.40e+01
1.11e+03,8.77e+00,9.59e+00,9.59e+00,1.38e+01,1.90e+01,2.50e+01
1.14e+03,8.85e+00,9.59e+00,9.59e+00,1.38e+01,1.90e+01,2.50e+01
1.17e+03,8.35e+00,9.82e+00,9.82e+00,1.38e+01,1.90e+01,2.40e+01
1.20e+03,9.17e+00,9.84e+00,9.84e+00,1.38e+01,1.95e+01,2.60e+01
1.23e+03,9.11e+00,9.84e+00,9.84e+00,1.38e+01,2.00e+01,2.80e+01
1.26e+03,8.80e+00,9.84e+00,9.84e+00,1.38e+01,2.00e+01,2.70e+01
1.29e+03,9.06e+00,9.87e+00,9.87e+00,1.38e+01,2.10e+01,2.90e+01
1.32e+03,8.66e+00,1.01e+01,1.01e+01,1.43e+01,2.10e+01,3.00e+01
1.35e+03,9.27e+00,1.01e+01,1.01e+01,1.43e+01,2.10e+01,3.00e+01
1.38e+03,9.72e+00,1.06e+01,1.06e+01,1.51e+01,2.10e+01,3.10e+01
1.41e+03,1.00e+01,1.07e+01,1.07e+01,1.51e+01,2.20e+01,3.20e+01
1.44e+03,9.44e+00,1.07e+01,1.07e+01,1.52e+01,2.20e+01,3.30e+01
1.47e+03,1.01e+01,1.07e+01,1.07e+01,1.52e+01,2.30e+01,3.50e+01
1.50e+03,9.97e+00,1.10e+01,1.10e+01,1.54e+01,2.30e+01,3.50e+01
1.53e+03,1.07e+01,1.10e+01,1.10e+01,1.54e+01,2.40e+01,3.60e+01
1.56e+03,1.08e+01,1.10e+01,1.10e+01,1.54e+01,2.40e+01,3.70e+01
1.59e+03,1.02e+01,1.10e+01,1.10e+01,1.54e+01,2.40e+01,3.60e+01
1.62e+03,1.05e+01,1.10e+01,1.10e+01,1.54e+01,2.40e+01,3.70e+01
1.65e+03,1.08e+01,1.10e+01,1.10e+01,1.54e+01,2.40e+01,3.70e+01
1.68e+03,1.01e+01,1.10e+01,1.10e+01,1.54e+01,2.40e+01,3.70e+01
1.71e+03,1.04e+01,1.10e+01,1.10e+01,1.54e+01,2.40e+01,3.70e+01
1.74e+03,9.25e+00,1.12e+01,1.12e+01,1.66e+01,2.40e+01,3.70e+01
1.77e+03,9.37e+00,1.12e+01,1.12e+01,1.66e+01,2.50e+01,3.80e+01
1.80e+03,1.03e+01,1.12e+01,1.12e+01,1.66e+01,2.60e+01,4.10e+01
1.83e+03,1.03e+01,1.12e+01,1.12e+01,1.66e+01,2.60e+01,4.10e+01
