3.00e+01,0.00e+00,4.12e+00,4.12e+00,9.00e+00,1.10e+01
6.00e+01,1.04e-01,4.91e+00,4.91e+00,9.00e+00,1.30e+01
9.00e+01,1.64e+00,4.91e+00,4.91e+00,1.00e+01,1.50e+01
1.20e+02,6.70e-02,3.22e+00,4.91e+00,1.00e+01,1.60e+01
1.50e+02,0.00e+00,2.82e+00,4.91e+00,1.10e+01,1.90e+01
1.80e+02,5.92e-01,4.16e+00,4.91e+00,1.00e+01,1.90e+01
2.10e+02,4.75e-01,3.00e+00,4.91e+00,1.00e+01,1.90e+01
2.40e+02,2.90e-01,2.44e+00,4.91e+00,1.10e+01,2.00e+01
2.70e+02,6.39e-01,2.67e+00,4.91e+00,1.10e+01,2.00e+01
3.00e+02,9.84e-01,4.36e+00,4.91e+00,1.10e+01,2.00e+01
3.30e+02,8.05e-01,4.54e+00,4.91e+00,1.10e+01,2.00e+01
3.60e+02,5.04e-01,7.94e+00,7.94e+00,1.10e+01,2.00e+01
3.90e+02,1.23e+00,5.00e+00,7.94e+00,1.00e+01,2.00e+01
4.20e+02,2.21e-01,7.33e+00,7.94e+00,1.20e+01,2.20e+01
4.50e+02,1.05e+00,8.34e+00,8.34e+00,1.10e+01,2.30e+01
4.80e+02,2.08e+00,4.18e+00,8.34e+00,1.20e+01,2.40e+01
5.10e+02,1.19e+00,7.29e+00,8.34e+00,1.10e+01,2.40e+01
5.40e+02,9.05e-01,8.95e+00,8.95e+00,1.10e+01,2.40e+01
5.70e+02,1.09e+00,1.10e+01,1.10e+01,1.10e+01,2.50e+01
6.00e+02,4.41e-01,8.85e+00,1.10e+01,1.10e+01,2.55e+01
6.30e+02,1.61e+00,8.85e+00,1.10e+01,1.20e+01,2.50e+01
6.60e+02,3.95e+00,8.85e+00,1.10e+01,1.20e+01,2.55e+01
6.90e+02,3.40e+00,9.98e+00,1.10e+01,1.20e+01,2.60e+01
7.20e+02,3.86e+00,9.47e+00,1.10e+01,1.20e+01,2.65e+01
7.50e+02,3.80e+00,1.11e+01,1.11e+01,1.20e+01,2.75e+01
7.80e+02,4.13e+00,1.13e+01,1.13e+01,1.25e+01,2.80e+01
