2.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,2.50e+00
4.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,4.00e+00
6.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,4.50e+00
8.00e+00,0.00e+00,0.00e+00,0.00e+00,1.15e+01,5.00e+00
1.00e+01,0.00e+00,0.00e+00,0.00e+00,1.25e+01,6.50e+00
1.20e+01,0.00e+00,0.00e+00,0.00e+00,1.25e+01,7.00e+00
1.40e+01,0.00e+00,0.00e+00,0.00e+00,1.20e+01,7.50e+00
1.60e+01,0.00e+00,0.00e+00,0.00e+00,1.30e+01,8.50e+00
1.80e+01,0.00e+00,0.00e+00,0.00e+00,1.30e+01,8.50e+00
2.00e+01,0.00e+00,0.00e+00,0.00e+00,1.30e+01,9.00e+00
2.20e+01,0.00e+00,0.00e+00,0.00e+00,1.35e+01,9.50e+00
2.40e+01,0.00e+00,0.00e+00,0.00e+00,1.40e+01,1.00e+01
2.60e+01,0.00e+00,0.00e+00,0.00e+00,1.45e+01,1.15e+01
2.80e+01,0.00e+00,0.00e+00,0.00e+00,1.55e+01,1.40e+01
3.00e+01,0.00e+00,0.00e+00,0.00e+00,1.65e+01,1.75e+01
3.20e+01,0.00e+00,0.00e+00,0.00e+00,1.65e+01,1.75e+01
3.40e+01,0.00e+00,0.00e+00,0.00e+00,1.75e+01,1.90e+01
3.60e+01,0.00e+00,0.00e+00,0.00e+00,1.85e+01,2.00e+01
3.80e+01,0.00e+00,0.00e+00,0.00e+00,1.85e+01,2.05e+01
4.00e+01,0.00e+00,0.00e+00,0.00e+00,1.95e+01,2.15e+01
4.20e+01,0.00e+00,0.00e+00,0.00e+00,2.00e+01,2.25e+01
4.40e+01,0.00e+00,0.00e+00,0.00e+00,2.10e+01,2.45e+01
4.60e+01,0.00e+00,0.00e+00,0.00e+00,2.15e+01,2.60e+01
4.80e+01,0.00e+00,0.00e+00,0.00e+00,2.20e+01,2.70e+01
5.00e+01,3.13e+00,6.26e+00,6.26e+00,2.25e+01,2.85e+01
5.20e+01,0.00e+00,0.00e+00,6.26e+00,2.20e+01,2.80e+01
5.40e+01,0.00e+00,0.00e+00,6.26e+00,2.20e+01,2.80e+01
5.60e+01,0.00e+00,0.00e+00,6.26e+00,2.20e+01,2.80e+01
5.80e+01,0.00e+00,0.00e+00,6.26e+00,2.20e+01,2.80e+01
6.00e+01,0.00e+00,0.00e+00,6.26e+00,2.20e+01,2.80e+01
6.20e+01,0.00e+00,0.00e+00,6.26e+00,2.25e+01,2.90e+01
6.40e+01,0.00e+00,0.00e+00,6.26e+00,2.20e+01,2.95e+01
6.60e+01,0.00e+00,0.00e+00,6.26e+00,2.20e+01,2.95e+01
6.80e+01,0.00e+00,0.00e+00,6.26e+00,2.20e+01,3.05e+01
7.00e+01,0.00e+00,0.00e+00,6.26e+00,2.25e+01,3.20e+01
7.20e+01,0.00e+00,0.00e+00,6.26e+00,2.30e+01,3.20e+01
7.40e+01,0.00e+00,0.00e+00,6.26e+00,2.35e+01,3.35e+01
7.60e+01,1.73e-01,3.45e-01,6.26e+00,2.40e+01,3.50e+01
7.80e+01,8.95e-02,9.22e-02,6.26e+00,2.45e+01,3.65e+01
8.00e+01,1.70e+00,3.40e+00,6.26e+00,2.45e+01,3.55e+01
8.20e+01,1.74e+00,3.40e+00,6.26e+00,2.55e+01,3.75e+01
8.40e+01,2.43e+00,3.40e+00,6.26e+00,2.70e+01,3.95e+01
8.60e+01,3.01e+00,5.87e+00,6.26e+00,2.70e+01,3.95e+01
8.80e+01,1.10e+00,2.19e+00,6.26e+00,2.75e+01,4.15e+01
9.00e+01,2.22e+00,4.44e+00,6.26e+00,2.85e+01,4.30e+01
9.20e+01,4.99e-02,9.98e-02,6.26e+00,2.90e+01,4.35e+01
9.40e+01,5.31e-02,8.34e-02,6.26e+00,2.90e+01,4.45e+01
9.60e+01,2.10e-01,4.20e-01,6.26e+00,2.95e+01,4.65e+01
9.80e+01,1.89e+00,2.09e+00,6.26e+00,3.05e+01,4.80e+01
1.00e+02,3.25e+00,3.32e+00,6.26e+00,3.00e+01,4.75e+01
1.02e+02,1.38e+00,2.63e+00,6.26e+00,3.00e+01,4.80e+01
1.04e+02,1.70e+00,3.40e+00,6.26e+00,3.05e+01,4.85e+01
1.06e+02,1.92e+00,3.85e+00,6.26e+00,3.15e+01,4.95e+01
1.08e+02,3.53e+00,4.13e+00,6.26e+00,3.10e+01,4.95e+01
1.10e+02,3.70e+00,4.13e+00,6.26e+00,3.10e+01,4.95e+01
1.12e+02,4.13e+00,4.13e+00,6.26e+00,3.15e+01,5.05e+01
1.14e+02,3.52e+00,4.13e+00,6.26e+00,3.15e+01,4.95e+01
1.16e+02,3.35e+00,4.13e+00,6.26e+00,3.15e+01,5.05e+01
1.18e+02,3.33e+00,3.46e+00,6.26e+00,3.20e+01,5.05e+01
1.20e+02,3.33e+00,3.40e+00,6.26e+00,3.20e+01,5.10e+01
1.22e+02,2.91e+00,4.13e+00,6.26e+00,3.20e+01,5.20e+01
1.24e+02,1.01e+00,1.94e+00,6.26e+00,3.25e+01,5.15e+01
1.26e+02,0.00e+00,0.00e+00,6.26e+00,3.20e+01,5.10e+01
1.28e+02,0.00e+00,0.00e+00,6.26e+00,3.20e+01,5.30e+01
1.30e+02,0.00e+00,0.00e+00,6.26e+00,3.25e+01,5.25e+01
1.32e+02,0.00e+00,0.00e+00,6.26e+00,3.40e+01,5.40e+01
1.34e+02,1.26e-02,2.53e-02,6.26e+00,3.50e+01,5.75e+01
1.36e+02,5.92e-01,1.16e+00,6.26e+00,3.55e+01,5.75e+01
1.38e+02,2.89e-02,3.71e-02,6.26e+00,3.60e+01,5.95e+01
1.40e+02,1.23e+00,2.38e+00,6.26e+00,3.60e+01,6.00e+01
1.42e+02,2.03e+00,2.60e+00,6.26e+00,3.65e+01,6.25e+01
1.44e+02,7.29e-01,1.45e+00,6.26e+00,3.65e+01,6.30e+01
1.46e+02,2.16e+00,2.31e+00,6.26e+00,3.60e+01,6.25e+01
1.48e+02,2.15e+00,3.40e+00,6.26e+00,3.60e+01,6.25e+01
1.50e+02,1.43e+00,2.81e+00,6.26e+00,3.70e+01,6.30e+01
1.52e+02,2.59e+00,3.73e+00,6.26e+00,3.70e+01,6.40e+01
1.54e+02,3.36e+00,3.61e+00,6.26e+00,3.75e+01,6.55e+01
1.56e+02,1.99e+00,3.97e+00,6.26e+00,3.75e+01,6.55e+01
1.58e+02,3.93e+00,4.13e+00,6.26e+00,3.80e+01,6.65e+01
1.60e+02,2.82e+00,4.13e+00,6.26e+00,3.80e+01,6.65e+01
1.62e+02,0.00e+00,0.00e+00,6.26e+00,3.85e+01,6.75e+01
1.64e+02,1.54e+00,3.08e+00,6.26e+00,3.95e+01,7.00e+01
1.66e+02,1.70e+00,3.40e+00,6.26e+00,3.95e+01,6.95e+01
1.68e+02,3.40e+00,3.40e+00,6.26e+00,3.90e+01,7.05e+01
1.70e+02,3.40e+00,3.40e+00,6.26e+00,3.90e+01,7.00e+01
1.72e+02,4.83e+00,5.49e+00,6.26e+00,3.90e+01,7.00e+01
1.74e+02,1.43e+00,2.85e+00,6.26e+00,3.90e+01,7.05e+01
1.76e+02,1.00e+00,1.85e+00,6.26e+00,3.95e+01,7.20e+01
1.78e+02,5.41e+00,5.81e+00,6.26e+00,3.95e+01,7.15e+01
1.80e+02,3.77e+00,4.73e+00,6.26e+00,3.95e+01,7.20e+01
1.82e+02,3.93e+00,4.47e+00,6.26e+00,4.00e+01,7.30e+01
1.84e+02,2.72e+00,4.24e+00,6.26e+00,4.00e+01,7.30e+01
1.86e+02,3.40e+00,5.34e+00,6.26e+00,4.00e+01,7.30e+01
1.88e+02,2.08e+00,4.16e+00,6.26e+00,4.10e+01,7.45e+01
1.90e+02,3.93e+00,4.47e+00,6.26e+00,4.15e+01,7.60e+01
1.92e+02,4.61e+00,5.86e+00,6.26e+00,4.25e+01,7.85e+01
1.94e+02,5.46e+00,6.32e+00,6.32e+00,4.30e+01,8.05e+01
1.96e+02,7.04e-01,1.41e+00,6.32e+00,4.35e+01,8.15e+01
1.98e+02,3.47e+00,6.89e+00,6.89e+00,4.45e+01,8.35e+01
2.00e+02,5.34e+00,6.52e+00,6.89e+00,4.50e+01,8.45e+01
2.02e+02,5.34e+00,6.52e+00,6.89e+00,4.50e+01,8.45e+01
