3.00e+01,0.00e+00,3.77e+00,3.77e+00,1.30e+01,2.40e+01
6.00e+01,7.03e-01,3.77e+00,3.77e+00,1.30e+01,2.50e+01
9.00e+01,3.07e-01,5.64e+00,5.64e+00,1.30e+01,2.75e+01
1.20e+02,1.07e+00,4.56e+00,5.64e+00,1.40e+01,3.00e+01
1.50e+02,6.21e-01,4.05e+00,5.64e+00,1.30e+01,3.10e+01
1.80e+02,1.86e-01,3.77e+00,5.64e+00,1.40e+01,3.25e+01
2.10e+02,9.90e-02,3.77e+00,5.64e+00,1.30e+01,3.40e+01
2.40e+02,2.63e-01,3.77e+00,5.64e+00,1.40e+01,3.50e+01
2.70e+02,1.59e-01,3.77e+00,5.64e+00,1.40e+01,3.75e+01
3.00e+02,9.80e-01,3.77e+00,5.64e+00,1.50e+01,3.90e+01
3.30e+02,1.74e-01,3.77e+00,5.64e+00,1.45e+01,3.05e+01
3.60e+02,5.39e-01,4.83e+00,5.64e+00,1.50e+01,3.95e+01
3.90e+02,2.00e-01,1.48e+01,1.47e+01,1.40e+01,2.80e+01
4.20e+02,7.46e-01,1.48e+01,1.48e+01,1.40e+01,2.80e+01
4.50e+02,4.04e-01,1.48e+01,1.48e+01,1.35e+01,3.10e+01
4.80e+02,1.41e+00,1.48e+01,1.48e+01,1.30e+01,3.10e+01
5.10e+02,5.57e-01,1.59e+01,1.59e+01,1.35e+01,3.00e+01
5.40e+02,1.01e+00,1.59e+01,1.59e+01,1.40e+01,3.15e+01
5.70e+02,1.33e+00,1.59e+01,1.59e+01,1.40e+01,3.00e+01
6.00e+02,3.82e-01,1.59e+01,1.59e+01,1.40e+01,3.00e+01
6.30e+02,4.83e-01,1.67e+01,1.67e+01,1.40e+01,3.10e+01
6.60e+02,5.64e-01,1.67e+01,1.67e+01,1.40e+01,3.00e+01
6.90e+02,1.48e+00,1.67e+01,1.67e+01,1.40e+01,3.00e+01
7.20e+02,2.58e+00,1.75e+01,1.75e+01,1.45e+01,3.00e+01
7.50e+02,4.39e-01,1.88e+01,1.88e+01,1.50e+01,3.00e+01
7.80e+02,1.34e+00,1.89e+01,1.89e+01,1.50e+01,3.00e+01
8.10e+02,2.46e-01,1.89e+01,1.89e+01,1.50e+01,3.10e+01
8.40e+02,5.14e+00,1.89e+01,1.89e+01,1.50e+01,3.10e+01
8.70e+02,4.16e-01,1.89e+01,1.89e+01,1.50e+01,3.30e+01
9.00e+02,6.90e-01,1.89e+01,1.89e+01,1.50e+01,3.20e+01
9.30e+02,6.98e+00,1.89e+01,1.89e+01,1.55e+01,3.20e+01
9.60e+02,1.82e+00,1.89e+01,1.89e+01,1.50e+01,3.30e+01
9.90e+02,7.50e-01,1.89e+01,1.89e+01,1.50e+01,3.30e+01
1.02e+03,1.33e+00,1.89e+01,1.89e+01,1.60e+01,3.35e+01
1.05e+03,4.13e+00,1.89e+01,1.89e+01,1.60e+01,3.30e+01
1.08e+03,1.70e+00,1.89e+01,1.89e+01,1.60e+01,3.30e+01
1.11e+03,7.00e-01,1.89e+01,1.89e+01,1.60e+01,3.40e+01
1.14e+03,1.60e+00,1.89e+01,1.89e+01,1.50e+01,3.40e+01
1.17e+03,2.99e-01,1.89e+01,1.89e+01,1.60e+01,3.40e+01
1.20e+03,1.60e+00,1.89e+01,1.89e+01,1.60e+01,3.35e+01
1.23e+03,1.93e+00,1.89e+01,1.89e+01,1.60e+01,3.30e+01
1.26e+03,6.15e-01,1.89e+01,1.89e+01,1.60e+01,3.40e+01
1.29e+03,4.63e-01,1.89e+01,1.89e+01,1.50e+01,3.30e+01
1.32e+03,9.08e-01,1.89e+01,1.89e+01,1.60e+01,3.30e+01
1.35e+03,7.58e-01,1.89e+01,1.89e+01,1.60e+01,3.40e+01
1.38e+03,7.81e-01,1.89e+01,1.89e+01,1.60e+01,3.30e+01
1.41e+03,3.78e-01,1.89e+01,1.89e+01,1.60e+01,3.30e+01
1.44e+03,8.07e-01,1.89e+01,1.89e+01,1.60e+01,3.40e+01
1.47e+03,2.22e+00,1.89e+01,1.89e+01,1.60e+01,3.35e+01
1.50e+03,6.88e-01,1.89e+01,1.89e+01,1.60e+01,3.40e+01
1.53e+03,1.55e+00,1.89e+01,1.89e+01,1.60e+01,3.30e+01
1.56e+03,2.74e+00,1.89e+01,1.89e+01,1.55e+01,3.30e+01
1.59e+03,4.32e-01,1.89e+01,1.89e+01,1.60e+01,3.30e+01
1.62e+03,8.57e-01,1.89e+01,1.89e+01,1.60e+01,3.40e+01
1.65e+03,9.44e-01,1.89e+01,1.89e+01,1.60e+01,3.40e+01
1.68e+03,3.20e+00,1.90e+01,1.90e+01,1.60e+01,3.25e+01
1.71e+03,1.20e+00,1.90e+01,1.90e+01,1.70e+01,3.40e+01
1.74e+03,1.31e+00,1.90e+01,1.90e+01,1.70e+01,3.60e+01
1.77e+03,1.17e+00,1.92e+01,1.92e+01,1.70e+01,3.60e+01
1.80e+03,1.36e+00,1.92e+01,1.92e+01,1.80e+01,3.70e+01
1.83e+03,1.36e+00,1.92e+01,1.92e+01,1.80e+01,3.70e+01
