0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,4.67e-02,1.40e-01,4.00e+00,4.88e-01,2.09e+00,4.00e+00,3.72e-01,2.09e+00,4.00e+00,9.75e-01,2.79e+00,5.00e+00,8.78e-01,2.79e+00,7.00e+00,8.82e-01,2.79e+00,7.00e+00,9.75e-01,2.79e+00,5.00e+00,9.95e-01,2.79e+00,7.00e+00,9.95e-01,2.79e+00,7.00e+00,1.43e+00,3.42e+00,9.00e+00,1.83e+00,3.55e+00,9.00e+00,2.16e+00,5.06e+00,1.10e+01,2.18e+00,3.55e+00,1.00e+01,3.10e+00,5.06e+00,1.30e+01,2.96e+00,5.06e+00,1.30e+01,2.96e+00,5.06e+00,1.30e+01
0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,3.00e+00,4.67e-02,1.40e-01,4.00e+00,4.67e-02,1.40e-01,4.00e+00,3.72e-01,2.09e+00,4.00e+00,4.88e-01,2.79e+00,4.00e+00,9.75e-01,2.79e+00,5.00e+00,8.59e-01,2.79e+00,5.00e+00,8.85e-01,2.79e+00,7.00e+00,9.95e-01,2.79e+00,7.00e+00,9.98e-01,2.79e+00,7.00e+00,9.95e-01,2.79e+00,9.00e+00,8.58e-01,2.66e+00,1.00e+01,1.15e+00,3.42e+00,1.10e+01,1.83e+00,3.55e+00,9.00e+00,2.19e+00,3.42e+00,1.10e+01,2.30e+00,3.55e+00,1.10e+01,2.96e+00,5.06e+00,1.50e+01,2.96e+00,5.06e+00,1.50e+01
0.00e+00,0.00e+00,2.00e+00,0.00e+00,0.00e+00,3.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,1.00e+00,4.67e-02,1.40e-01,5.00e+00,2.55e-01,1.39e+00,4.00e+00,8.47e-01,2.09e+00,5.00e+00,9.47e-01,2.79e+00,7.00e+00,8.59e-01,2.79e+00,5.00e+00,8.59e-01,2.79e+00,5.00e+00,9.75e-01,2.79e+00,5.00e+00,8.59e-01,2.79e+00,5.00e+00,7.66e-01,2.79e+00,8.00e+00,1.09e+00,3.64e+00,9.00e+00,1.11e+00,3.42e+00,1.10e+01,1.91e+00,3.55e+00,9.00e+00,2.30e+00,3.55e+00,1.10e+01,2.30e+00,3.55e+00,1.30e+01,2.96e+00,5.06e+00,1.30e+01,2.96e+00,5.06e+00,1.30e+01
0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,2.34e-02,1.40e-01,4.00e+00,2.55e-01,1.39e+00,4.00e+00,4.88e-01,2.79e+00,4.00e+00,9.75e-01,2.79e+00,7.00e+00,8.59e-01,2.79e+00,5.00e+00,9.69e-01,2.79e+00,5.00e+00,9.75e-01,2.79e+00,5.00e+00,9.75e-01,2.79e+00,5.00e+00,1.00e+00,2.79e+00,7.00e+00,7.19e-01,2.09e+00,8.00e+00,1.09e+00,3.64e+00,9.00e+00,1.76e+00,3.55e+00,1.10e+01,1.88e+00,5.06e+00,1.10e+01,2.20e+00,3.42e+00,1.30e+01,2.96e+00,5.06e+00,1.50e+01,2.96e+00,5.06e+00,1.50e+01
0.00e+00,0.00e+00,2.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,3.00e+00,0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,1.00e+00,2.34e-02,1.40e-01,4.00e+00,0.00e+00,0.00e+00,5.00e+00,6.02e-01,3.61e+00,5.00e+00,4.88e-01,2.79e+00,6.00e+00,7.43e-01,2.09e+00,5.00e+00,9.75e-01,2.79e+00,5.00e+00,8.59e-01,2.79e+00,5.00e+00,7.46e-01,2.79e+00,5.00e+00,9.75e-01,2.79e+00,5.00e+00,9.54e-01,3.64e+00,1.00e+01,1.38e-01,8.25e-01,1.00e+01,1.15e+00,3.42e+00,1.10e+01,1.19e+00,3.07e+00,1.20e+01,0.00e+00,0.00e+00,1.40e+01,1.81e+00,3.55e+00,1.30e+01,1.81e+00,3.55e+00,1.30e+01
0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,5.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,6.00e+00,0.00e+00,0.00e+00,3.00e+00,4.88e-01,2.79e+00,4.00e+00,2.34e-02,1.40e-01,4.00e+00,8.59e-01,2.79e+00,7.00e+00,9.75e-01,2.79e+00,9.00e+00,3.72e-01,2.09e+00,6.00e+00,4.67e-01,2.79e+00,7.00e+00,1.11e-02,2.90e-02,6.00e+00,9.75e-01,2.79e+00,7.00e+00,4.71e-01,2.79e+00,8.00e+00,7.05e-01,2.73e+00,1.10e+01,1.07e+00,3.45e+00,1.10e+01,1.48e+00,5.06e+00,1.30e+01,2.30e+00,3.55e+00,1.10e+01,3.10e+00,5.06e+00,1.50e+01,2.06e+00,3.61e+00,1.60e+01,2.06e+00,3.61e+00,1.60e+01
0.00e+00,0.00e+00,3.00e+00,0.00e+00,0.00e+00,2.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,3.00e+00,2.34e-02,1.40e-01,4.00e+00,2.55e-01,1.39e+00,4.00e+00,3.72e-01,1.39e+00,4.00e+00,9.47e-01,2.79e+00,8.00e+00,8.59e-01,2.79e+00,5.00e+00,8.78e-01,2.79e+00,7.00e+00,2.13e-02,1.12e-01,8.00e+00,9.75e-01,2.79e+00,5.00e+00,9.91e-01,2.79e+00,9.00e+00,4.71e-01,2.09e+00,7.00e+00,9.78e-01,3.64e+00,1.10e+01,1.76e+00,3.55e+00,1.10e+01,6.25e-01,3.42e+00,1.20e+01,2.15e+00,3.42e+00,1.40e+01,2.96e+00,5.06e+00,1.50e+01,2.96e+00,5.06e+00,1.50e+01
0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.00e+00,0.00e+00,0.00e+00,2.00e+00,4.88e-01,2.79e+00,4.00e+00,0.00e+00,0.00e+00,7.00e+00,4.88e-01,2.79e+00,4.00e+00,5.58e-01,2.79e+00,7.00e+00,3.51e-01,2.09e+00,7.00e+00,4.67e-01,2.79e+00,7.00e+00,9.75e-01,2.79e+00,5.00e+00,9.75e-01,2.79e+00,5.00e+00,6.77e-01,2.79e+00,9.00e+00,5.33e-01,1.41e+00,7.00e+00,1.09e+00,3.64e+00,1.10e+01,2.07e+00,5.06e+00,1.20e+01,9.06e-01,2.79e+00,1.10e+01,1.73e+00,3.55e+00,1.40e+01,4.18e-01,2.09e+00,1.40e+01,4.18e-01,2.09e+00,1.40e+01
0.00e+00,0.00e+00,5.00e+00,0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,2.00e+00,0.00e+00,0.00e+00,5.00e+00,4.67e-02,1.40e-01,5.00e+00,2.34e-02,1.40e-01,4.00e+00,0.00e+00,0.00e+00,5.00e+00,4.88e-01,2.09e+00,4.00e+00,9.75e-01,2.79e+00,7.00e+00,9.75e-01,2.79e+00,5.00e+00,8.78e-01,2.79e+00,7.00e+00,0.00e+00,0.00e+00,6.00e+00,9.92e-01,2.79e+00,7.00e+00,4.31e-01,2.11e+00,1.00e+01,1.45e-02,4.41e-02,9.00e+00,1.09e+00,3.64e+00,1.00e+01,1.28e-02,3.79e-02,9.00e+00,3.43e-02,1.40e-01,1.10e+01,5.21e-01,2.79e+00,1.30e+01,3.43e-02,1.40e-01,1.10e+01,3.43e-02,1.40e-01,1.10e+01
0.00e+00,0.00e+00,5.00e+00,0.00e+00,0.00e+00,6.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,6.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,5.00e+00,2.34e-02,1.40e-01,5.00e+00,3.72e-01,2.09e+00,4.00e+00,9.47e-01,2.79e+00,8.00e+00,2.38e-01,1.41e+00,7.00e+00,3.51e-01,2.11e+00,8.00e+00,4.88e-01,2.79e+00,6.00e+00,3.74e-01,2.09e+00,8.00e+00,4.71e-01,2.79e+00,8.00e+00,7.39e-01,2.09e+00,9.00e+00,1.09e+00,3.64e+00,9.00e+00,8.22e-03,4.41e-02,9.00e+00,1.73e+00,3.55e+00,1.10e+01,2.30e+00,3.55e+00,1.10e+01,2.96e+00,5.06e+00,1.30e+01,2.96e+00,5.06e+00,1.30e+01
