1.92e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,3.00e+00
3.84e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,4.00e+00
5.76e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,5.00e+00
7.68e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,5.00e+00
9.60e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e+01,6.00e+00
1.15e+03,0.00e+00,6.68e-01,6.68e-01,1.34e+00,1.10e+01,6.00e+00
1.34e+03,0.00e+00,6.87e-01,6.87e-01,4.12e+00,1.20e+01,7.00e+00
1.54e+03,0.00e+00,1.91e+00,1.91e+00,4.12e+00,1.20e+01,8.00e+00
1.73e+03,6.68e-01,2.60e+00,2.75e+00,6.52e+00,1.20e+01,1.00e+01
1.92e+03,1.78e+00,5.47e+00,5.47e+00,1.49e+01,1.20e+01,9.00e+00
2.11e+03,1.91e+00,5.47e+00,5.47e+00,1.49e+01,1.20e+01,9.00e+00
2.30e+03,1.91e+00,5.55e+00,5.54e+00,1.49e+01,1.20e+01,8.00e+00
2.50e+03,1.91e+00,6.45e+00,6.45e+00,1.81e+01,1.20e+01,8.00e+00
2.69e+03,5.47e+00,6.45e+00,6.45e+00,1.81e+01,1.30e+01,1.10e+01
2.88e+03,5.55e+00,6.84e+00,6.84e+00,2.04e+01,1.30e+01,1.20e+01
3.07e+03,5.98e+00,6.85e+00,6.85e+00,2.04e+01,1.30e+01,1.30e+01
3.26e+03,6.01e+00,6.85e+00,6.85e+00,2.04e+01,1.30e+01,1.30e+01
3.46e+03,6.00e+00,6.85e+00,6.85e+00,2.04e+01,1.40e+01,1.40e+01
3.65e+03,6.01e+00,6.87e+00,6.87e+00,2.04e+01,1.30e+01,1.30e+01
3.84e+03,5.96e+00,9.39e+00,9.39e+00,1.88e+01,1.40e+01,1.50e+01
4.03e+03,5.96e+00,9.39e+00,9.39e+00,1.88e+01,1.40e+01,1.50e+01
