3.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,2.00e+00
6.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,2.00e+00
9.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,2.00e+00
1.20e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.05e+01,3.00e+00
1.50e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,1.50e+00
1.80e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+01,2.00e+00
2.10e+02,0.00e+00,1.05e-02,1.08e-02,2.30e-02,1.10e+01,3.00e+00
2.40e+02,0.00e+00,5.22e-02,5.22e-02,2.09e-01,1.10e+01,4.00e+00
2.70e+02,4.52e-03,1.16e-01,1.12e-01,4.55e-01,1.20e+01,6.00e+00
3.00e+02,2.67e-02,2.00e-01,2.00e-01,1.14e+00,1.20e+01,6.00e+00
3.30e+02,1.01e-01,2.07e-01,2.00e-01,8.58e-01,1.10e+01,6.00e+00
3.60e+02,1.60e-01,2.46e-01,2.46e-01,1.45e+00,1.10e+01,6.00e+00
3.90e+02,1.60e-01,2.46e-01,2.46e-01,1.45e+00,1.10e+01,6.00e+00
4.20e+02,2.46e-01,2.93e-01,2.93e-01,8.54e-01,1.10e+01,6.00e+00
4.50e+02,2.18e-01,3.84e-01,3.71e-01,1.12e+00,1.20e+01,7.00e+00
4.80e+02,2.93e-01,5.34e-01,5.34e-01,1.39e+00,1.20e+01,9.00e+00
5.10e+02,2.47e-01,5.34e-01,5.34e-01,1.39e+00,1.20e+01,9.00e+00
5.40e+02,4.31e-01,5.34e-01,5.34e-01,1.39e+00,1.30e+01,9.50e+00
5.70e+02,5.12e-01,5.34e-01,5.34e-01,1.39e+00,1.30e+01,1.10e+01
6.00e+02,5.34e-01,5.34e-01,5.34e-01,1.39e+00,1.30e+01,1.10e+01
6.30e+02,5.34e-01,5.34e-01,5.34e-01,1.39e+00,1.30e+01,1.10e+01
