gen		id		dom		parent_id		variation_type		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		energy		parent_energy		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
19		234		0		161		survived		9.48467		9.36634		19		7		216		216		216		216		
19		534		0		509		survived		7.66649		7.43671		19		17		216		216		180		168		
19		510		0		352		survived		7.5682		7.46362		17		14		216		216		176		176		
19		509		0		482		survived		7.43671		7.41308		19		16		216		216		168		152		
19		474		0		336		survived		7.42503		7.35148		19		15		216		216		156		156		
19		482		0		343		survived		7.41308		6.86085		19		15		216		216		152		152		
19		608		0		510		mutate_weight(-0.30083488005025627)		7.3324		7.5682		17		17		216		216		172		176		
19		491		0		451		survived		7.25986		6.23455		19		15		216		216		116		116		
19		603		0		584		remove_link		6.89474		6.34193		17		17		216		216		169		169		
19		533		0		413		survived		6.26222		6.89474		17		15		216		216		167		169		
19		559		0		516		survived		5.94271		5.41189		11		10		216		216		144		144		
19		563		0		443		survived		5.07422		5.06559		19		18		216		216		114		114		
19		460		0		391		survived		4.54576		3.73023		11		6		216		216		90		104		
19		468		0		412		survived		4.03903		0.134971		11		7		216		216		24		24		
19		442		0		378		survived		3.84342		3.70775		9		4		66		66		66		66		
19		614		0		556		add_node		1.79361		0.305178		2		2		200		174		200		174		
19		564		0		556		survived		0.906587		0.305178		2		1		148		174		148		174		
19		572		0		504		survived		0.602913		0.563776		5		4		143		144		143		144		
19		590		0		528		mutate_weight(-0.688366498592327)		0.162573		0.161568		19		19		197		202		64		65		
19		371		0		255		survived		0.156323		0.13682		19		12		204		204		44		44		
19		495		0		410		survived		0.14965		0.11603		19		16		204		204		36		36		
19		576		0		457		survived		0.129502		0.099803		19		18		180		180		24		24		
19		571		0		513		survived		0.086008		0.108165		19		18		204		204		22		30		
19		414		0		374		survived		0.0655684		0.0348105		17		11		216		216		22		22		
19		618		0		-1		newly_generated		0.0604636		-10000000.0		0		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
19		598		1		566		add_link		8.66331		8.64768		19		19		216		216		216		216		
19		485		1		352		survived		7.52526		7.46362		17		13		216		216		178		176		
19		596		1		491		add_link		7.20234		7.25986		19		19		216		216		116		116		
19		413		1		353		survived		6.89474		6.35076		17		11		216		216		169		170		
19		507		1		443		survived		5.07422		5.06559		19		16		216		216		115		114		
19		607		1		559		add_link		4.96034		5.94271		11		11		216		216		150		144		
19		578		1		507		survived		4.17259		5.07422		19		18		216		216		107		115		
19		602		1		442		mutate_function(sin-to-sqrt_abs)		3.54688		3.84342		9		9		66		66		66		66		
19		544		1		504		survived		0.599415		0.563776		5		3		146		144		146		144		
19		556		1		-1		survived		0.305178		-10000000.0		2		10000000.0		174		10000000.0		174		10000000.0		
19		612		1		564		add_link		0.238542		0.906587		2		2		151		148		151		148		
19		528		1		471		survived		0.161568		0.160148		19		17		202		203		65		65		
19		609		1		571		mutate_weight(0.26273614791582856)		0.115012		0.086008		19		19		204		204		34		22		
19		615		1		587		mutate_function(sqrt_abs-to-neg_sqrt_abs)		0.0604636		0.0530666		1		1		10000000.0		10000000.0		10000000.0		10000000.0		
19		566		2		531		survived		8.64768		8.27854		19		18		216		216		216		216		
19		584		2		413		survived		6.34193		6.89474		17		16		216		216		169		169		
19		601		2		563		remove_node		6.32552		5.07422		19		19		216		216		124		114		
19		604		2		507		mutate_weight(-0.2987901506940934)		4.02322		5.07422		19		19		216		216		103		115		
19		593		2		544		remove_link		0.309809		0.599415		5		5		146		146		146		146		
19		587		2		-1		survived		0.0530666		-10000000.0		1		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
19		610		2		414		add_node		1.6617e-05		0.0655684		17		17		216		216		44		22		
19		588		3		572		mutate_function(sqrt_abs-to-neg_square)		0.393056		0.602913		5		5		149		143		149		143		
19		605		3		576		mutate_weight(-0.46918140323566626)		0.130942		0.129502		19		19		216		180		46		24		
19		597		4		474		add_node		6.56569		7.42503		19		19		216		216		156		156		
19		599		4		413		add_link		6.26222		6.89474		17		17		216		216		169		169		
19		600		4		460		mutate_function(sqrt_abs-to-sin)		3.17594		4.54576		11		11		216		216		90		90		
19		595		5		495		add_link		0.155203		0.14965		19		19		204		204		71		36		
19		616		5		468		remove_link		0.003235		4.03903		11		11		216		216		108		24		
19		611		6		482		mutate_weight(0.6094720899039423)		4.41246		7.41308		19		19		216		216		128		152		
19		591		6		371		remove_node		0.144636		0.156323		19		19		206		204		68		44		
19		589		9		533		mutate_function(square-to-neg_sqrt_abs)		0.660281		6.26222		17		17		216		216		167		167		
19		613		18		578		mutate_function(sin-to-sqrt_abs)		0.0604636		4.17259		19		19		216		216		107		107		
19		594		24		485		mutate_function(sin-to-absolute)		0.0604636		7.52526		17		17		216		216		178		178		
19		617		39		509		add_node		0.0604636		7.43671		19		19		216		216		168		168		
19		592		50		534		mutate_function(sin-to-absolute)		0.0604636		7.66649		19		19		216		216		180		180		
19		606		55		234		mutate_function(sin-to-sqrt_abs)		0.0530666		9.48467		19		19		216		216		216		216		
