gen		id		dom		parent_id		variation_type		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		energy		parent_energy		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
11		234		0		161		survived		9.48467		9.36634		11		7		216		216		216		216		
11		352		0		319		add_node		7.46362		7.27797		9		9		216		216		176		182		
11		336		0		260		survived		7.35148		6.79383		11		10		216		216		156		156		
11		343		0		321		mutate_function(sqrt_abs-to-neg_abs)		6.86085		6.30754		11		11		216		216		152		152		
11		353		0		298		mutate_weight(-0.33126729575109326)		6.35076		7.39263		9		9		216		216		170		178		
11		310		0		301		survived		6.34083		6.27183		11		10		216		216		129		124		
11		346		0		301		mutate_weight(-0.11085436857986353)		6.30735		6.27183		11		11		216		216		125		124		
11		368		0		275		remove_node		6.27183		6.27055		11		11		216		216		123		123		
11		303		0		219		survived		5.93454		4.70584		11		9		216		216		116		116		
11		362		0		208		add_node		5.04236		6.30586		11		11		216		216		114		128		
11		318		0		277		survived		4.29412		1.73077		3		2		216		216		112		112		
11		366		0		318		remove_link		4.03903		4.29412		3		3		216		216		108		112		
11		339		0		-1		survived		3.34797		-10000000.0		1		10000000.0		66		10000000.0		66		10000000.0		
11		300		0		232		survived		0.320708		0.278373		11		9		216		216		50		50		
11		323		0		264		survived		0.255133		0.239145		11		10		216		216		44		36		
11		264		0		232		survived		0.239145		0.278373		11		8		216		216		36		50		
11		350		0		323		add_node		0.168011		0.255133		11		11		216		216		28		44		
11		340		0		267		remove_node		0.145729		0.101146		11		11		204		204		56		28		
11		255		0		155		survived		0.13682		0.131368		11		8		204		205		44		44		
11		329		0		267		survived		0.114835		0.101146		11		10		204		204		36		28		
11		259		0		236		survived		0.108531		0.0823254		6		3		216		216		64		64		
11		267		0		221		survived		0.101146		0.09773		11		8		204		205		28		28		
11		354		0		265		mutate_weight(0.7624220385642886)		0.0935278		0.0394327		9		9		216		216		47		23		
11		320		0		265		survived		0.0639498		0.0394327		9		8		216		216		30		23		
11		326		0		159		survived		0.0604636		0.0428658		9		8		216		216		26		26		
11		265		0		159		survived		0.0394327		0.0428658		9		6		216		216		23		26		
11		361		0		329		remove_node		0.00591303		0.114835		11		11		180		204		24		36		
11		370		0		-1		newly_generated		0.000643032		-10000000.0		0		10000000.0		216		10000000.0		63		10000000.0		
11		347		1		234		mutate_weight(0.19669387214068457)		9.28495		9.48467		11		11		216		216		216		216		
11		298		1		212		survived		7.39263		6.55155		9		7		216		216		178		179		
11		196		1		168		survived		6.88161		0.297771		11		6		216		216		166		62		
11		225		1		196		survived		6.87411		6.88161		11		7		216		216		158		166		
11		208		1		77		survived		6.30586		5.87503		11		6		216		216		128		128		
11		301		1		275		survived		6.27183		6.27055		11		9		216		216		124		123		
11		275		1		208		survived		6.27055		6.30586		11		8		216		216		123		128		
11		337		1		303		survived		5.8851		5.93454		11		10		216		216		118		116		
11		355		1		339		add_link		2.8962		3.34797		1		1		66		66		66		66		
11		356		1		326		mutate_function(neg_abs-to-square)		0.0530666		0.0604636		9		9		216		216		26		26		
11		365		1		159		mutate_weight(-0.32456466115186405)		0.0342192		0.0428658		9		9		216		216		25		26		
11		319		2		298		survived		7.27797		7.39263		9		8		216		216		182		178		
11		260		2		225		survived		6.79383		6.87411		11		8		216		216		156		158		
11		321		2		196		survived		6.30754		6.88161		11		10		216		216		152		166		
11		316		2		275		survived		6.19866		6.27055		11		10		216		216		123		123		
11		248		2		164		survived		2.21465		0.0509779		8		5		126		106		126		106		
11		367		2		337		mutate_function(square-to-sin)		1.16316		5.8851		11		11		137		216		100		118		
11		345		2		304		add_link		1.08726		0.812336		3		3		216		216		106		104		
11		304		2		277		survived		0.812336		1.73077		3		1		216		216		104		112		
11		351		2		300		add_link		0.324865		0.320708		11		11		216		216		74		50		
11		349		2		259		mutate_weight(-0.5486136824794624)		0.165011		0.108531		6		6		216		216		70		64		
11		344		2		255		remove_node		0.156323		0.13682		11		11		204		204		66		44		
11		159		2		93		survived		0.0428658		0.0604636		9		3		216		10000000.0		26		10000000.0		
11		360		3		310		add_link		6.30586		6.34083		11		11		216		216		129		129		
11		348		3		248		remove_link		0.826224		2.21465		8		8		185		126		185		126		
11		357		4		316		remove_link		6.09581		6.19866		11		11		216		216		124		123		
11		363		6		320		remove_link		0.148724		0.0639498		9		9		216		216		108		30		
11		341		11		264		mutate_function(square-to-neg_square)		4.9951e-05		0.239145		11		11		216		216		36		36		
11		359		25		303		mutate_function(sin-to-absolute)		0.0604636		5.93454		11		11		216		216		116		116		
11		369		41		336		remove_node		0.0604636		7.35148		11		11		216		216		156		156		
11		364		43		260		remove_node		0.0530666		6.79383		11		11		216		216		156		156		
11		342		45		225		remove_node		0.0530666		6.87411		11		11		216		216		158		158		
11		358		47		196		remove_node		0.0530666		6.88161		11		11		216		216		166		166		
