gen		id		dom		parent_id		variation_type		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		energy		parent_energy		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
18		294		0		277		mutate_weight(0.117600583371)		6.70221		6.68804		18		18		216		216		216		216		
18		232		0		192		survived		5.21648		4.17284		8		4		216		216		216		216		
18		197		0		159		survived		2.8579		2.78721		17		11		216		216		123		120		
18		159		0		59		survived		2.78721		2.69211		17		9		216		216		120		118		
18		268		0		197		survived		2.78175		2.8579		17		15		216		216		119		123		
18		59		0		35		survived		2.69211		1.39949		17		2		216		216		118		112		
18		234		0		59		survived		2.62311		2.69211		17		13		216		216		117		118		
18		293		0		268		remove_node		2.59784		2.78175		17		17		216		216		105		119		
18		278		0		253		survived		2.53453		2.43824		17		16		216		216		98		96		
18		300		0		253		mutate_function(absolute-to-sin)		2.47565		2.43824		17		17		216		216		96		96		
18		284		0		221		survived		1.72938		1.33002		13		12		216		216		109		110		
18		256		0		235		survived		0.981856		0.192491		18		16		83		82		83		82		
18		245		0		224		survived		0.924383		0.474697		13		10		216		216		71		60		
18		279		0		245		survived		0.904819		0.924383		13		12		216		216		69		71		
18		302		0		-1		newly_generated		0.31421		-10000000.0		0		10000000.0		98		10000000.0		98		10000000.0		
18		291		0		245		add_node		0.285197		0.924383		13		13		216		216		58		71		
18		297		0		279		remove_node		0.262568		0.904819		13		13		216		216		45		69		
18		277		1		204		survived		6.68804		6.65372		18		17		216		216		216		216		
18		281		1		234		survived		2.47195		2.62311		17		16		216		216		97		117		
18		253		1		234		survived		2.43824		2.62311		17		14		216		216		96		117		
18		290		1		284		add_link		1.58047		1.72938		13		13		216		216		119		109		
18		286		1		-1		survived		0.180943		-10000000.0		1		10000000.0		216		10000000.0		212		10000000.0		
18		287		2		232		remove_node		0.192726		5.21648		8		8		216		216		216		216		
18		301		2		256		remove_node		0.0954115		0.981856		18		18		116		83		116		83		
18		298		2		286		mutate_function(neg_square-to-sin)		0.020924		0.180943		1		1		216		216		212		212		
18		296		4		278		mutate_function(neg_sqrt_abs-to-sin)		1.51289		2.53453		17		17		216		216		98		98		
18		289		5		234		remove_node		2.45124		2.62311		17		17		216		216		117		117		
18		295		5		281		mutate_function(neg_square-to-square)		2.0949		2.47195		17		17		216		216		115		97		
18		299		5		197		remove_node		2.09448		2.8579		17		17		216		216		108		123		
18		292		7		59		mutate_weight(-0.206494030903)		2.2921		2.69211		17		17		216		216		117		118		
18		288		10		159		mutate_weight(-0.315327910686)		2.39088		2.78721		17		17		216		216		122		120		
