gen		id		dom		parent_id		variation_type		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		energy		parent_energy		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
2		0		0		-1		survived		5.78458		-10000000.0		2		10000000.0		216		10000000.0		216		10000000.0		
2		29		0		3		survived		1.65426		0.0265777		2		1		93		216		93		216		
2		35		0		30		add_node		1.39949		1.26187		1		1		216		216		112		116		
2		6		0		-1		survived		0.302792		-10000000.0		2		10000000.0		216		10000000.0		79		10000000.0		
2		37		0		6		mutate_function(neg_abs-to-sqrt_abs)		0.302084		0.302792		2		2		216		216		77		79		
2		19		0		6		survived		0.296754		0.302792		2		1		216		216		75		79		
2		41		0		29		remove_link		0.0553512		1.65426		2		2		89		93		89		93		
2		46		0		-1		newly_generated		0.0265777		-10000000.0		0		10000000.0		10000000.0		10000000.0		10000000.0		10000000.0		
2		45		0		20		mutate_function(absolute-to-sin)		7.24823e-05		0.0265777		2		2		216		216		55		216		
2		31		1		0		add_link		5.04458		5.78458		2		2		216		216		216		216		
2		30		1		-1		survived		1.26187		-10000000.0		1		10000000.0		216		10000000.0		116		10000000.0		
2		43		1		1		add_link		0.43109		0.403395		2		2		189		189		168		171		
2		13		1		-1		survived		0.373369		-10000000.0		2		10000000.0		173		10000000.0		173		10000000.0		
2		39		1		15		mutate_weight(-0.00484569223814)		0.371875		0.0298712		2		2		147		148		147		148		
2		24		1		1		survived		0.293218		0.403395		2		1		132		189		118		171		
2		40		2		21		mutate_weight(0.432444889204)		4.40578		3.096		2		2		216		216		216		216		
2		1		2		-1		survived		0.403395		-10000000.0		2		10000000.0		189		10000000.0		171		10000000.0		
2		21		3		8		survived		3.096		0.020924		2		1		216		216		216		216		
2		38		3		13		mutate_weight(-0.101361484301)		0.308879		0.373369		2		2		174		173		174		173		
2		33		3		19		mutate_function(sin-to-sqrt_abs)		0.260069		0.296754		2		2		216		216		87		75		
2		36		3		24		mutate_weight(0.355598164082)		0.00492405		0.293218		2		2		136		132		121		118		
2		15		4		13		survived		0.0298712		0.373369		2		1		148		173		148		173		
2		28		5		11		survived		0.336254		0.0265777		2		1		210		216		210		216		
2		34		7		23		add_node		1.20739		0.935751		2		2		216		216		216		216		
2		23		8		5		survived		0.935751		0.0265777		2		1		216		216		216		216		
2		44		8		28		remove_node		0.24051		0.336254		2		2		213		210		213		210		
2		42		12		18		mutate_weight(-0.393429540038)		0.264243		0.181594		2		2		216		216		174		188		
2		18		14		2		survived		0.181594		0.0265777		2		1		216		216		188		216		
2		32		23		17		remove_link		0.126571		0.0728133		2		2		216		216		216		216		
2		17		24		12		survived		0.0728133		0.020924		2		1		216		216		216		216		
2		20		27		0		survived		0.0265777		5.78458		2		1		216		216		216		216		
